Date,Session ID,Time,Hall,Session Type,Title,Chairs,Presentation ID,Presentation Time,Presentation Title,Presenter
11 April 2025,EW156,08:30 - 10:30,5,Educational Session,The rules of the game: how to tackle the peer-review and publication process,Christian Kraef; Denmark); Oana Sandulescu; Romania),W0429,08:30,"Communicating with journals,","editors and 
reviewers Angela Huttner (Geneva, Switzerland)"
11 April 2025,EW156,08:30 - 10:30,5,Educational Session,The rules of the game: how to tackle the peer-review and publication process,Christian Kraef; Denmark); Oana Sandulescu; Romania),W0430,08:50,,"The Wild West of predatory journals Ursula Hofer 
(London, United Kingdom)"
11 April 2025,EW156,08:30 - 10:30,5,Educational Session,The rules of the game: how to tackle the peer-review and publication process,Christian Kraef; Denmark); Oana Sandulescu; Romania),W0431,09:10,,"Communicating your publications on social media Neil 
Stone (London, United Kingdom)"
11 April 2025,EW156,08:30 - 10:30,5,Educational Session,The rules of the game: how to tackle the peer-review and publication process,Christian Kraef; Denmark); Oana Sandulescu; Romania),W0432,09:30,,"Re-imagining peer review Amelia Joseph 
(Nottingham, United Kingdom)"
11 April 2025,EW156,08:30 - 10:30,5,Educational Session,The rules of the game: how to tackle the peer-review and publication process,Christian Kraef; Denmark); Oana Sandulescu; Romania),F114,08:30,- 09:30,"Arena 1
ePoster Flash Session
Innovations and insights in diagnosing parasitic infections
Chair Pikka Jokelainen (Copenhagen, Denmark)"
11 April 2025,OS108,17:30 - 18:30,5,1-hour Oral Session,Novel approaches to preventing device-related infections,Natividad Benito; Spain); Preeti Malani; United States); O0775  Clinical and microbiological impact of antibiotic-; impregnated catheters in ventriculoperitoneal shunt; infections in adults. M. Sanz De Mena*; Spain); I. Pelegrín Senent; J. Gómez Junyent; J.; Poblet Florentin; C. Iglesias; A. Siverio Parés; S.; Gómez Zorrilla; L. Sorlí Redó; M. Montero; J.P.; Horcajada; O0776  Reducing drainage-associated meningitis by using an; antiseptic dressing: A randomized controlled trial; AntiRedMen S. Scheithauer*; Germany); O. Moerer; V. Rohde; N. Srivastava; T. Asendorf; K.; Antweiler; D. Mielke; G. Uwe; N. Lennart; S. Friedrich; A. Beste; N. Kucheryava; M. Baehr; O0777  Efficacy of antimicrobial envelopes in preventing; cardiac implantable electronic device infections –; systematic review and meta-analysis A. Mahajan*; (Melbourne; Australia); C. Robson; O0778  A bundled approach to reducing central line; associated blood stream infections; hemodialysis; (Scarborough; Canada); A. Garga; S. Paramalingam; R. Lovinsky; F. Go; O0779  Increased long-term mortality in patients with; prosthetic joint infection after primary total hip; arthroplasty – a cohort study with 89'709 patients N.; Imhasly*; Switzerland); A. Widmer; C.; Brand; V. Zdravkovic; A. Spoerri; K. Schmidlin; M.; Wicki; M. Beck; R. Sommerstein; Tuesday; 15 April 2025,S108,17:30,- 18:30,"Hall 5
1-hour Oral Session
Novel approaches to preventing device-related infections
Chairs Natividad Benito (Barcelona, Spain)"
11 April 2025,SY152,08:30 - 10:30,12,2-hour Symposium,Out of the spotlight or out of reach? Vaccination of hard-to-reach groups,Olivier Epaulard; France); Justyna Kowalska; Poland),S0416,10:00,,"HPV and other essential vaccinations for sex 
workers Debora Konopnicki (Brussels, Belgium)"
11 April 2025,SY153,08:30 - 10:30,13,2-hour Symposium,Breaking new ground in febrile neutropaenia management,Murat Akova; Türkiye); Stefan Schwartz; Germany)S0417  08:30  Do we need to redefine the concept of febrile; neutropaenia in the era of immunotherapy? Manuela; Aguilar-Guisado; Spain),Y153,08:30,- 10:30,"Hall 13
2-hour Symposium
Breaking new ground in febrile neutropaenia management
Chairs Murat Akova (Ankara, Türkiye)"
11 April 2025,SY153,08:30 - 10:30,13,2-hour Symposium,Breaking new ground in febrile neutropaenia management,Murat Akova; Türkiye); Stefan Schwartz; Germany)S0417  08:30  Do we need to redefine the concept of febrile; neutropaenia in the era of immunotherapy? Manuela; Aguilar-Guisado; Spain),S0419,09:30,,"Role of new antibiotics in febrile 
neutropaenia Malgorzata Mikulska (Genoa, Italy)"
11 April 2025,EW156,08:30 - 10:30,5,Educational Session,The rules of the game: how to tackle the peer-review and publication process,Christian Kraef; Denmark); Oana Sandulescu; Romania),W0429,08:30,"Communicating with journals,","editors and 
reviewers Angela Huttner (Geneva, Switzerland)"
11 April 2025,EW156,08:30 - 10:30,5,Educational Session,The rules of the game: how to tackle the peer-review and publication process,Christian Kraef; Denmark); Oana Sandulescu; Romania),W0430,08:50,,"The Wild West of predatory journals Ursula Hofer 
(London, United Kingdom)"
11 April 2025,EW156,08:30 - 10:30,5,Educational Session,The rules of the game: how to tackle the peer-review and publication process,Christian Kraef; Denmark); Oana Sandulescu; Romania),W0431,09:10,,"Communicating your publications on social media Neil 
Stone (London, United Kingdom)"
11 April 2025,EW156,08:30 - 10:30,5,Educational Session,The rules of the game: how to tackle the peer-review and publication process,Christian Kraef; Denmark); Oana Sandulescu; Romania),W0432,09:30,,"Re-imagining peer review Amelia Joseph 
(Nottingham, United Kingdom)"
11 April 2025,EW156,08:30 - 10:30,5,Educational Session,The rules of the game: how to tackle the peer-review and publication process,Christian Kraef; Denmark); Oana Sandulescu; Romania),F114,08:30,- 09:30,"Arena 1
ePoster Flash Session
Innovations and insights in diagnosing parasitic infections
Chair Pikka Jokelainen (Copenhagen, Denmark)"
11 April 2025,EW156,08:30 - 10:30,5,Educational Session,The rules of the game: how to tackle the peer-review and publication process,Christian Kraef; Denmark); Oana Sandulescu; Romania),F115,08:30,- 09:30,"Arena 3
ePoster Flash Session
New genomic methods in clinical microbiology
Chair Natacha Couto (Oxford, United Kingdom)"
11 April 2025,OS113,08:30 - 10:30,11,,,Sandrine Marchand; France); Ursula Theuretzbacher; Austria); O0812  Chimerbactin: a hybrid antibiotic for persistent; Gram-positive infections that overcomes resistance; development R. Lee*; United States); Y.; Zhao; A. Arya; M. Lafleur; R. Conlin; G. Phelps; C.; Dunn; E. Griffith; J. Portelinha; N. Chumbler; V.; Loudon; I. Lister; S. Zia; K. Urish; K. Lewis; O0813  A Novel Klebicin Cocktail to Treat Lung Infection; Caused by Klebsiella pneumoniaeV.D. Paul*; (Bangalore; India); A. Ambady; U. Chopra; O0814  Thiophene derivatives: A promising solution against; MDR Gram-negative bacilli Y. Smani*; Spain); I. Molina Panadero; Á. Rey Hidalgo; M.; Morales-Tenorio; A. García-Rubia; T. Samernate; P.; Nonejuie; A. Martínez; A. Hmadcha; A. De Alarcón; C. Gil; O0815  Molecular insight into non-lytic polyproline peptide; disruption of Klebsiella pneumoniae  biofilms R.; Fleeman*; United States); R. Beckman Iv; B. Victoria; L. Suits; P. Eswara; O0816  Reverting cefotaxime resistance in CTX-M-15-; producing Escherichia coli  using Targeted-; Antibacterial-Plasmids; approach. N. Roson Calero*; Spain); N.; Roson-Calero; E. Derollez; P. Rouze; A. Dedieu-; Berne; S. Bigot; C. Ballesté-Delpierre; J. Vila; P.; Bogaerts; C. Lesterlin; O0817  Structural and functional characterization of; LysSM5: An innovative endolysin from Salmonella; Phage vB_SenA_SM5 K. Sharma*; India); H. Kaur; N. Chaudhary; S. Prajapati; B.; Mohan; N. Taneja; O0818  Rational step-by-step design of a two-phage; cocktail against a contemporary A. baumannii  strain; recovered from a burned patient at CHUV. G.; Resch*; Switzerland); H. De Villiers De La; Noue; G. Golliard; X. Vuattoux; O0819  A novel antibiotic class targeting the enolase of; Acinetobacter baumanniiI. Molina Panadero*; (Seville; Spain); A. Moreno Rodríguez; Á. Rey; Hidalgo; L. Tomás Gallardo; M. De La Cruz; P.; Sánchez; T. Samernate; A.J. Pérez Pulido; S. Glisic; O. Genilloud; P. Nonejuie; A. Hmadcha; Y. Smani; O0820  Reviving antibiotic potency: Pharmacological; Assessment of JS238 a newly designed potentiator; against P. aeruginosaP. Rasouli*; Belgium); J.M. Brunel; J.H. Lorent; F. Van Bambeke; O0821  Advancements in combating tularemia: Novel; therapeutic strategies targeting Francisella; tularensisS. Guillier*; France); M. Gâchon; C. Lemoigne; C. Rougeaux; V. Lourde; C. Demeure; J. Pizarro Cerda; G. Guichard; G.; Compain; D. Burnouf; O. Gorgé; J. Wagner,,,,
11 April 2025,SY154,08:30 - 10:30,14,ePoster Flash Session,New genomic methods in clinical microbiology,,F115,08:30,- 09:30,"Arena 3
ePoster Flash Session
New genomic methods in clinical microbiology
Chair Natacha Couto (Oxford, United Kingdom)"
11 April 2025,OS113,08:30 - 10:30,11,,,Sandrine Marchand; France); Ursula Theuretzbacher; Austria); O0812  Chimerbactin: a hybrid antibiotic for persistent; Gram-positive infections that overcomes resistance; development R. Lee*; United States); Y.; Zhao; A. Arya; M. Lafleur; R. Conlin; G. Phelps; C.; Dunn; E. Griffith; J. Portelinha; N. Chumbler; V.; Loudon; I. Lister; S. Zia; K. Urish; K. Lewis; O0813  A Novel Klebicin Cocktail to Treat Lung Infection; Caused by Klebsiella pneumoniaeV.D. Paul*; (Bangalore; India); A. Ambady; U. Chopra; O0814  Thiophene derivatives: A promising solution against; MDR Gram-negative bacilli Y. Smani*; Spain); I. Molina Panadero; Á. Rey Hidalgo; M.; Morales-Tenorio; A. García-Rubia; T. Samernate; P.; Nonejuie; A. Martínez; A. Hmadcha; A. De Alarcón; C. Gil; O0815  Molecular insight into non-lytic polyproline peptide; disruption of Klebsiella pneumoniae  biofilms R.; Fleeman*; United States); R. Beckman Iv; B. Victoria; L. Suits; P. Eswara; O0816  Reverting cefotaxime resistance in CTX-M-15-; producing Escherichia coli  using Targeted-; Antibacterial-Plasmids; approach. N. Roson Calero*; Spain); N.; Roson-Calero; E. Derollez; P. Rouze; A. Dedieu-; Berne; S. Bigot; C. Ballesté-Delpierre; J. Vila; P.; Bogaerts; C. Lesterlin; O0817  Structural and functional characterization of; LysSM5: An innovative endolysin from Salmonella; Phage vB_SenA_SM5 K. Sharma*; India); H. Kaur; N. Chaudhary; S. Prajapati; B.; Mohan; N. Taneja; O0818  Rational step-by-step design of a two-phage; cocktail against a contemporary A. baumannii  strain; recovered from a burned patient at CHUV. G.; Resch*; Switzerland); H. De Villiers De La; Noue; G. Golliard; X. Vuattoux; O0819  A novel antibiotic class targeting the enolase of; Acinetobacter baumanniiI. Molina Panadero*; (Seville; Spain); A. Moreno Rodríguez; Á. Rey; Hidalgo; L. Tomás Gallardo; M. De La Cruz; P.; Sánchez; T. Samernate; A.J. Pérez Pulido; S. Glisic; O. Genilloud; P. Nonejuie; A. Hmadcha; Y. Smani; O0820  Reviving antibiotic potency: Pharmacological; Assessment of JS238 a newly designed potentiator; against P. aeruginosaP. Rasouli*; Belgium); J.M. Brunel; J.H. Lorent; F. Van Bambeke; O0821  Advancements in combating tularemia: Novel; therapeutic strategies targeting Francisella; tularensisS. Guillier*; France); M. Gâchon; C. Lemoigne; C. Rougeaux; V. Lourde; C. Demeure; J. Pizarro Cerda; G. Guichard; G.; Compain; D. Burnouf; O. Gorgé; J. Wagner,,,,
11 April 2025,SY154,08:30 - 10:30,14,2-hour Symposium,Using mathematical and epidemiological models to identify the drivers of,Marc J.M. Bonten; Netherlands); Sarah Tschudin Sutter; Switzerland),Y154,08:30,- 10:30,"Hall 14
ESCMID Global 2025 - Programme
2-hour Symposium
Using mathematical and epidemiological models to identify the drivers of 
AMR 
Chairs Marc J.M. Bonten (Utrecht, Netherlands)"
11 April 2025,SY154,08:30 - 10:30,14,2-hour Symposium,Using mathematical and epidemiological models to identify the drivers of,Marc J.M. Bonten; Netherlands); Sarah Tschudin Sutter; Switzerland),S0422,09:00,,"Inferring the determinants of AMR dynamics across 
bacterial pathogens Lulla Opatowski (Paris, France)"
11 April 2025,SY154,08:30 - 10:30,14,2-hour Symposium,Using mathematical and epidemiological models to identify the drivers of,Marc J.M. Bonten; Netherlands); Sarah Tschudin Sutter; Switzerland),S0423,09:30,,"Modelling the evolution of resistance Erida Gjini 
(Lisbon, Portugal)"
11 April 2025,SY154,08:30 - 10:30,14,2-hour Symposium,Using mathematical and epidemiological models to identify the drivers of,Marc J.M. Bonten; Netherlands); Sarah Tschudin Sutter; Switzerland),S0424,10:00,,"Assessing the associations of microbiome and socio-
demographic dynamics on AMR Katariina Pärnänen 
(Helsinki, Finland)"
11 April 2025,EW157,08:30 - 10:30,15,Educational Session,Endemic mycoses and mycetoma: underdiagnosed and underreported fungal,Ana Alastruey-Izquierdo; Spain); Rita Oladele; Nigeria),W0433,08:30,,"Advances and gaps in the diagnosis and treatment of 
histoplasmosis Diego Rodrigues Falci (Porto Alegre, 
Brazil)"
11 April 2025,EW157,08:30 - 10:30,15,Educational Session,Endemic mycoses and mycetoma: underdiagnosed and underreported fungal,Ana Alastruey-Izquierdo; Spain); Rita Oladele; Nigeria),W0434,08:50,Paracoccidioidomycosis:,"an update on diagnostic 
challenges Beatriz L. Gomez (Bogota, Colombia)"
11 April 2025,EW157,08:30 - 10:30,15,Educational Session,Endemic mycoses and mycetoma: underdiagnosed and underreported fungal,Ana Alastruey-Izquierdo; Spain); Rita Oladele; Nigeria),W0435,09:10,,"What is new in Talaromycosis Brown Lottie (London, 
United Kingdom)"
11 April 2025,EW157,08:30 - 10:30,15,Educational Session,Endemic mycoses and mycetoma: underdiagnosed and underreported fungal,Ana Alastruey-Izquierdo; Spain); Rita Oladele; Nigeria),W0436,09:30,Mycetoma:,"treatment challenges of a unique 
neglected tropical disease Borna Nyaoke-Anoke 
(Nairobi, Kenya)"
11 April 2025,EW155,08:30 - 10:30,2,Educational Session,An update on arboviral disease challenges,Misa Korva; Slovenia); Anna Papa-Konidari; Greece),W155,08:30,- 10:30,"Hall 2
Educational Session
An update on arboviral disease challenges
Chairs Misa Korva (Ljubljana, Slovenia)"
11 April 2025,EW155,08:30 - 10:30,2,Educational Session,An update on arboviral disease challenges,Misa Korva; Slovenia); Anna Papa-Konidari; Greece),W0425,08:30,,"The global epidemiology of arboviral diseases Chantal 
B.E.M. Reusken (Bilthoven, Netherlands)"
11 April 2025,EW155,08:30 - 10:30,2,Educational Session,An update on arboviral disease challenges,Misa Korva; Slovenia); Anna Papa-Konidari; Greece),W0426,08:50,,"Arboviral diseases transmitted by mosquitoes Luisa 
Barzon (Padua, Italy)"
11 April 2025,EW155,08:30 - 10:30,2,Educational Session,An update on arboviral disease challenges,Misa Korva; Slovenia); Anna Papa-Konidari; Greece),W0427,09:10,,"Aboviral diseases transmitted by ticks Joanna Maria 
Zajkowska (Białystok, Poland)"
11 April 2025,EW155,08:30 - 10:30,2,Educational Session,An update on arboviral disease challenges,Misa Korva; Slovenia); Anna Papa-Konidari; Greece),W0428,09:30,,"Arboviral diseases transmitted by sandflies Rémi 
Charrel (Marseille, France)"
11 April 2025,SY150,08:30 - 10:30,3,2-hour Symposium,Faecal microbiota transplantation and live biotherapeutic products: scientific,Lindsey Ann Edwards; United Kingdom); Ed J. Kuijper; Netherlands),S0406,09:00,What to check? –,"An attempt at evidence-based 
donor screening Elisabeth Terveer (Leiden, Netherlands)"
11 April 2025,SY150,08:30 - 10:30,3,2-hour Symposium,Faecal microbiota transplantation and live biotherapeutic products: scientific,Lindsey Ann Edwards; United Kingdom); Ed J. Kuijper; Netherlands),S0407,09:30,What are the right bugs –,"Developing LBPs out of 
FMTs Lena Biehl (Cologne, Germany)"
11 April 2025,SY150,08:30 - 10:30,3,2-hour Symposium,Faecal microbiota transplantation and live biotherapeutic products: scientific,Lindsey Ann Edwards; United Kingdom); Ed J. Kuijper; Netherlands),S0408,10:00,What’s up next? –,"Hot LBP candidates Ilan Youngster 
(Beer Yaakov, Israel)"
11 April 2025,SY151,08:30 - 10:30,4,2-hour Symposium,Using mathematical and epidemiological models to identify the drivers of,Michele Bartoletti; Italy); Pilar Retamar Gentil; Spain),Y151,08:30,- 10:30,"Hall 4
2-hour Symposium
News in endocarditis care
Chairs Michele Bartoletti (Milan, Italy)"
11 April 2025,SY151,08:30 - 10:30,4,2-hour Symposium,Using mathematical and epidemiological models to identify the drivers of,Michele Bartoletti; Italy); Pilar Retamar Gentil; Spain),S0409,08:30,Endocarditis guidelines: what is new?,"Siegbert Rieg 
(Freiburg, Germany)"
11 April 2025,SY151,08:30 - 10:30,4,2-hour Symposium,Using mathematical and epidemiological models to identify the drivers of,Michele Bartoletti; Italy); Pilar Retamar Gentil; Spain),S0410,09:00,,"Oral therapy and outpatient care Laura Escolà-Vergé 
(Barcelona, Spain)"
11 April 2025,SY151,08:30 - 10:30,4,2-hour Symposium,Using mathematical and epidemiological models to identify the drivers of,Michele Bartoletti; Italy); Pilar Retamar Gentil; Spain),S0411,09:30,PK/,"PD aspects of endocarditis antibiotic 
therapy Fekade Bruck Sime (Brisbane, Australia)"
11 April 2025,SY151,08:30 - 10:30,4,2-hour Symposium,Using mathematical and epidemiological models to identify the drivers of,Michele Bartoletti; Italy); Pilar Retamar Gentil; Spain),S0412,10:00,The Endocarditis Team:,"there is no way to work 
alone Barbara Hasse (Zurich, Switzerland)"
11 April 2025,SY151,08:30 - 10:30,4,2-hour Symposium,Using mathematical and epidemiological models to identify the drivers of,Michele Bartoletti; Italy); Pilar Retamar Gentil; Spain),S0422,09:00,,"Inferring the determinants of AMR dynamics across 
bacterial pathogens Lulla Opatowski (Paris, France)"
11 April 2025,SY151,08:30 - 10:30,4,2-hour Symposium,Using mathematical and epidemiological models to identify the drivers of,Michele Bartoletti; Italy); Pilar Retamar Gentil; Spain),S0423,09:30,,"Modelling the evolution of resistance Erida Gjini 
(Lisbon, Portugal)"
11 April 2025,SY151,08:30 - 10:30,4,2-hour Symposium,Using mathematical and epidemiological models to identify the drivers of,Michele Bartoletti; Italy); Pilar Retamar Gentil; Spain),S0424,10:00,,"Assessing the associations of microbiome and socio-
demographic dynamics on AMR Katariina Pärnänen 
(Helsinki, Finland)"
11 April 2025,EW157,08:30 - 10:30,15,Educational Session,Endemic mycoses and mycetoma: underdiagnosed and underreported fungal,Ana Alastruey-Izquierdo; Spain); Rita Oladele; Nigeria),W0433,08:30,,"Advances and gaps in the diagnosis and treatment of 
histoplasmosis Diego Rodrigues Falci (Porto Alegre, 
Brazil)"
11 April 2025,EW157,08:30 - 10:30,15,Educational Session,Endemic mycoses and mycetoma: underdiagnosed and underreported fungal,Ana Alastruey-Izquierdo; Spain); Rita Oladele; Nigeria),W0434,08:50,Paracoccidioidomycosis:,"an update on diagnostic 
challenges Beatriz L. Gomez (Bogota, Colombia)"
11 April 2025,EW157,08:30 - 10:30,15,Educational Session,Endemic mycoses and mycetoma: underdiagnosed and underreported fungal,Ana Alastruey-Izquierdo; Spain); Rita Oladele; Nigeria),W0435,09:10,,"What is new in Talaromycosis Brown Lottie (London, 
United Kingdom)"
11 April 2025,EW157,08:30 - 10:30,15,Educational Session,Endemic mycoses and mycetoma: underdiagnosed and underreported fungal,Ana Alastruey-Izquierdo; Spain); Rita Oladele; Nigeria),W0436,09:30,Mycetoma:,"treatment challenges of a unique 
neglected tropical disease Borna Nyaoke-Anoke 
(Nairobi, Kenya)"
11 April 2025,EW155,08:30 - 10:30,2,Educational Session,An update on arboviral disease challenges,Misa Korva; Slovenia); Anna Papa-Konidari; Greece),W155,08:30,- 10:30,"Hall 2
Educational Session
An update on arboviral disease challenges
Chairs Misa Korva (Ljubljana, Slovenia)"
11 April 2025,EW155,08:30 - 10:30,2,Educational Session,An update on arboviral disease challenges,Misa Korva; Slovenia); Anna Papa-Konidari; Greece),W0425,08:30,,"The global epidemiology of arboviral diseases Chantal 
B.E.M. Reusken (Bilthoven, Netherlands)"
11 April 2025,EW155,08:30 - 10:30,2,Educational Session,An update on arboviral disease challenges,Misa Korva; Slovenia); Anna Papa-Konidari; Greece),W0426,08:50,,"Arboviral diseases transmitted by mosquitoes Luisa 
Barzon (Padua, Italy)"
11 April 2025,EW155,08:30 - 10:30,2,Educational Session,An update on arboviral disease challenges,Misa Korva; Slovenia); Anna Papa-Konidari; Greece),W0427,09:10,,"Aboviral diseases transmitted by ticks Joanna Maria 
Zajkowska (Białystok, Poland)"
11 April 2025,EW155,08:30 - 10:30,2,Educational Session,An update on arboviral disease challenges,Misa Korva; Slovenia); Anna Papa-Konidari; Greece),W0428,09:30,,"Arboviral diseases transmitted by sandflies Rémi 
Charrel (Marseille, France)"
11 April 2025,SY150,08:30 - 10:30,3,2-hour Symposium,Faecal microbiota transplantation and live biotherapeutic products: scientific,Lindsey Ann Edwards; United Kingdom); Ed J. Kuijper; Netherlands),S0406,09:00,What to check? –,"An attempt at evidence-based 
donor screening Elisabeth Terveer (Leiden, Netherlands)"
11 April 2025,SY150,08:30 - 10:30,3,2-hour Symposium,Faecal microbiota transplantation and live biotherapeutic products: scientific,Lindsey Ann Edwards; United Kingdom); Ed J. Kuijper; Netherlands),S0407,09:30,What are the right bugs –,"Developing LBPs out of 
FMTs Lena Biehl (Cologne, Germany)"
11 April 2025,SY150,08:30 - 10:30,3,2-hour Symposium,Faecal microbiota transplantation and live biotherapeutic products: scientific,Lindsey Ann Edwards; United Kingdom); Ed J. Kuijper; Netherlands),S0408,10:00,What’s up next? –,"Hot LBP candidates Ilan Youngster 
(Beer Yaakov, Israel)"
11 April 2025,SY151,08:30 - 10:30,4,2-hour Symposium,News in endocarditis care,Michele Bartoletti; Italy); Pilar Retamar Gentil; Spain),Y151,08:30,- 10:30,"Hall 4
2-hour Symposium
News in endocarditis care
Chairs Michele Bartoletti (Milan, Italy)"
11 April 2025,SY151,08:30 - 10:30,4,2-hour Symposium,News in endocarditis care,Michele Bartoletti; Italy); Pilar Retamar Gentil; Spain),S0409,08:30,Endocarditis guidelines: what is new?,"Siegbert Rieg 
(Freiburg, Germany)"
11 April 2025,SY151,08:30 - 10:30,4,2-hour Symposium,News in endocarditis care,Michele Bartoletti; Italy); Pilar Retamar Gentil; Spain),S0410,09:00,,"Oral therapy and outpatient care Laura Escolà-Vergé 
(Barcelona, Spain)"
11 April 2025,SY151,08:30 - 10:30,4,2-hour Symposium,News in endocarditis care,Michele Bartoletti; Italy); Pilar Retamar Gentil; Spain),S0411,09:30,PK/,"PD aspects of endocarditis antibiotic 
therapy Fekade Bruck Sime (Brisbane, Australia)"
11 April 2025,SY151,08:30 - 10:30,4,2-hour Symposium,News in endocarditis care,Michele Bartoletti; Italy); Pilar Retamar Gentil; Spain),S0412,10:00,The Endocarditis Team:,"there is no way to work 
alone Barbara Hasse (Zurich, Switzerland)"
11 April 2025,ME165,11:00 - 12:00,12,Meet-the-Expert,How to use citizen science for public health,,M0450,11:00,,"Anna Noel-Storr (Leamington Spa, United Kingdom)"
11 April 2025,ME165,11:00 - 12:00,12,Meet-the-Expert,How to use citizen science for public health,,M0451,11:12,,"Jani Sormunen (Turku, Finland)"
11 April 2025,SY164,11:00 - 12:00,15,ePoster Flash Session,"C. diff  challenges: insights into treatment, monitoring, and infection",Lior Nesher; Israel); Michelle Yong; Australia),Y164,11:00,- 12:00,"Hall 15
1-hour Symposium
dsDNA virus infections in immunocompromised patients
Chairs Lior Nesher (Beersheba, Israel)"
11 April 2025,SY164,11:00 - 12:00,15,ePoster Flash Session,"C. diff  challenges: insights into treatment, monitoring, and infection",Lior Nesher; Israel); Michelle Yong; Australia),O167,11:00,- 12:00,"Arena 1
Open Forum
Vaccine rollout in low resource settings
Chair Asma Nasim (Karachi, Pakistan)"
11 April 2025,SY164,11:00 - 12:00,15,ePoster Flash Session,"C. diff  challenges: insights into treatment, monitoring, and infection",Lior Nesher; Israel); Michelle Yong; Australia),F0454,11:00,,"Typhoid vaccine roll out Nginache Nampota 
(Baltimore, United States)"
11 April 2025,SY164,11:00 - 12:00,15,ePoster Flash Session,"C. diff  challenges: insights into treatment, monitoring, and infection",Lior Nesher; Israel); Michelle Yong; Australia),F0456,11:20,,"The story of COVID-19 vaccines in LMIC Paul Adepoju 
(Perton, United Kingdom)"
11 April 2025,SY164,11:00 - 12:00,15,ePoster Flash Session,"C. diff  challenges: insights into treatment, monitoring, and infection",Lior Nesher; Israel); Michelle Yong; Australia),E0883,11:06,,"Evaluation of CRS3123 compared to vancomycin for 
the treatment of Clostridioides difficile  infection 
(CDI)"
11 April 2025,ME165,11:00 - 12:00,12,Meet-the-Expert,How to use citizen science for public health,,M0450,11:00,,"Anna Noel-Storr (Leamington Spa, United Kingdom)"
11 April 2025,ME165,11:00 - 12:00,12,Meet-the-Expert,How to use citizen science for public health,,M0451,11:12,,"Jani Sormunen (Turku, Finland)"
11 April 2025,SY164,11:00 - 12:00,15,ePoster Flash Session,Bugs breaking the blood-brain barrier,Lior Nesher; Israel); Michelle Yong; Australia),Y164,11:00,- 12:00,"Hall 15
1-hour Symposium
dsDNA virus infections in immunocompromised patients
Chairs Lior Nesher (Beersheba, Israel)"
11 April 2025,SY164,11:00 - 12:00,15,ePoster Flash Session,Bugs breaking the blood-brain barrier,Lior Nesher; Israel); Michelle Yong; Australia),O167,11:00,- 12:00,"Arena 1
Open Forum
Vaccine rollout in low resource settings
Chair Asma Nasim (Karachi, Pakistan)"
11 April 2025,SY164,11:00 - 12:00,15,ePoster Flash Session,Bugs breaking the blood-brain barrier,Lior Nesher; Israel); Michelle Yong; Australia),F0454,11:00,,"Typhoid vaccine roll out Nginache Nampota 
(Baltimore, United States)"
11 April 2025,SY164,11:00 - 12:00,15,ePoster Flash Session,Bugs breaking the blood-brain barrier,Lior Nesher; Israel); Michelle Yong; Australia),F0456,11:20,,"The story of COVID-19 vaccines in LMIC Paul Adepoju 
(Perton, United Kingdom)"
11 April 2025,SY164,11:00 - 12:00,15,ePoster Flash Session,Bugs breaking the blood-brain barrier,Lior Nesher; Israel); Michelle Yong; Australia),E0883,11:06,,"Evaluation of CRS3123 compared to vancomycin for 
the treatment of Clostridioides difficile  infection 
(CDI)"
11 April 2025,SY164,11:00 - 12:00,15,ePoster Flash Session,Bugs breaking the blood-brain barrier,Lior Nesher; Israel); Michelle Yong; Australia),E0887,11:30,,"Phase 3 study of oral gepotidacin for the treatment of 
uncomplicated urinary tract infection in Japanese 
ESCMID Global 2025 - Programme
female participants (EAGLE-J)"
11 April 2025,SY164,11:00 - 12:00,15,ePoster Flash Session,Bugs breaking the blood-brain barrier,Lior Nesher; Israel); Michelle Yong; Australia),E0891,11:48,,"Investigator-driven randomised controlled trial of 
cefiderocol versus standard therapy for healthcare-
associated and hospital-acquired gram-negative 
bacterial bloodstream Infections (BSI)"
11 April 2025,SY164,11:00 - 12:00,15,ePoster Flash Session,Bugs breaking the blood-brain barrier,Lior Nesher; Israel); Michelle Yong; Australia),F124,11:00,- 12:00,"Arena 3
ePoster Flash Session
Thinking outside the box in urinary tract infection
Chair Özlem Kurt Azap (Ankara, Türkiye)"
11 April 2025,SY164,11:00 - 12:00,15,ePoster Flash Session,Bugs breaking the blood-brain barrier,Lior Nesher; Israel); Michelle Yong; Australia),F125,11:00,- 12:00,"Arena 4
ePoster Flash Session
Bugs breaking the blood-brain barrier
Chair Markus Zeitlinger (Vienna, Austria)"
11 April 2025,KN158,11:00 - 12:00,1,ePoster Flash Session,Bugs breaking the blood-brain barrier,Emmanuelle Cambau; France); Kathryn Holt; United Kingdom),K0437,11:00,,"Stewart T. Cole (Paris, France)"
11 April 2025,KN158,11:00 - 12:00,1,ePoster Flash Session,Bugs breaking the blood-brain barrier,Emmanuelle Cambau; France); Kathryn Holt; United Kingdom),E0891,11:48,,"Investigator-driven randomised controlled trial of 
cefiderocol versus standard therapy for healthcare-
associated and hospital-acquired gram-negative 
bacterial bloodstream Infections (BSI)"
11 April 2025,KN158,11:00 - 12:00,1,ePoster Flash Session,Bugs breaking the blood-brain barrier,Emmanuelle Cambau; France); Kathryn Holt; United Kingdom),F124,11:00,- 12:00,"Arena 3
ePoster Flash Session
Thinking outside the box in urinary tract infection
Chair Özlem Kurt Azap (Ankara, Türkiye)"
