Session ID,Hall,Presentation ID,Time,Details
EW156,5,W0429,08:30,"Communicating with journals, editors and O. Moerer, V. Rohde, N. Srivastava, T. Asendorf, K. reviewersAngela Huttner (Geneva, Switzerland) Antweiler, D. Mielke, G. Uwe, N. Lennart, S. Friedrich, A. Beste, N. Kucheryava, M. Baehr W0430 08:50 The Wild West of predatory journalsUrsula Hofer (London, United Kingdom)"
EW156,5,W0431,09:10,"Communicating your publications on social mediaNeil systematic review and meta-analysisA. Mahajan* Stone (London, United Kingdom) (Melbourne, Australia), C. Robson W0432 09:30 Re-imagining peer reviewAmelia Joseph"
EW156,5,S0413,08:30,"Ukrainian war refugees and vaccination attitudes: Immunocompromised Patients: A Dual Approach with experience from PolandMaria Ganczak (Zielona Gora, Modern Molecular Methods: MLST & nested real- Poland) time HRMP. Rani* (Chandigarh, India), P. Datta, S.L."
EW156,5,S0414,09:00,"Vaccination in migrants in Latin America: The Bhasin, P. Malhotra, S.S. Rana, R. Sehgal challenges of transit through Darien, PanamaAlfonso E0825 Prevalence and diagnostic accuracy of different J. Rodriguez-Morales (Pereira, Colombia) diagnostic tests for Chagas disease in the"
EW156,5,S0415,09:30,"Are penitentiary systems ready for introducing Paraguayan ChacoS. Ardiles Ruesjas* vaccination programmes?Lara Tavoschi (Pisa, Italy) (Saarbruecken, Germany), S. Ardiles-Ruesjas, V. Lesmo, V. González-Romero, Z. Cubilla, L. Chena, C."
EW156,5,S0416,10:00,"HPV and other essential vaccinations for sex Huber, M.J. Rivas, P. Saldaña, A. Carrascosa, S. workersDebora Konopnicki (Brussels, Belgium) Méndez, S. Sanz, S.L. Becker, J. Alonso-Padilla, I. Co-organised with: ESCMID Vaccine Study Group (EVASG) Losada"
OS113,11,S0407,09:30,"What are the right bugs – Developing LBPs out of Using mathematical and epidemiological models to identify the drivers of FMTsLena Biehl (Cologne, Germany) AMR"
OS113,11,S0408,10:00,"What’s up next? – Hot LBP candidatesIlan Youngster Chairs Marc J.M. Bonten (Utrecht, Netherlands) (Beer Yaakov, Israel) Sarah Tschudin Sutter (Basel, Switzerland) Co-organised with: ESCMID Study Group for Host and Microbiota Interaction (ESGHAMI), The European Faecal Microbiota Transplantation Network of academics (EurFMT), European Helicobacter & Microbiota Study Group"
OS113,11,S0421,08:30,"Quantifying the drivers of antiviral resistance: what (EHMSG) does it take to prevent resistance evolution?Roger Kouyos (Zürich, Switzerland)"
OS113,11,S0422,09:00,"Inferring the determinants of AMR dynamics across SY151 08:30 - 10:30 Hall 4 bacterial pathogensLulla Opatowski (Paris, France) 2-hour Symposium"
SY151,4,S0423,09:30,"Modelling the evolution of resistanceErida Gjini (Lisbon, Portugal) News in endocarditis care"
SY151,4,S0424,10:00,"Assessing the associations of microbiome and socio- Chairs Michele Bartoletti (Milan, Italy) demographic dynamics on AMRKatariina Pärnänen Pilar Retamar Gentil (Seville, Spain) (Helsinki, Finland)"
SY151,4,S0409,08:30,"Endocarditis guidelines: what is new?Siegbert Rieg 08:30 10:30 (Freiburg, Germany) Educational Session S0410 09:00 Oral therapy and outpatient careLaura Escolà-Vergé (Barcelona, Spain) Endemic mycoses and mycetoma: underdiagnosed and underreported fungal diseases S0411 09:30 PK/PD aspects of endocarditis antibiotic therapyFekade Bruck Sime (Brisbane, Australia) Chairs Ana Alastruey-Izquierdo (Madrid, Spain) Rita Oladele (Lagos, Nigeria) S0412 10:00 The Endocarditis Team: there is no way to work aloneBarbara Hasse (Zurich, Switzerland) Co-organised with: ESCMID Study Group for Bloodstream Infections, Endocarditis and Sepsis (ESGBIES), ESCMID Study Group for Antimicrobial"
SY151,4,W0433,08:30,"Advances and gaps in the diagnosis and treatment of stewardship (ESGAP), Sociedad Espanola de Infecciones Cardiovasculares histoplasmosisDiego Rodrigues Falci (Porto Alegre, (SEICAV) Brazil)"
SY151,4,W0434,08:50,"Paracoccidioidomycosis: an update on diagnostic challengesBeatriz L. Gomez (Bogota, Colombia) EF116 - Arena 2 09:30 10:30"
SY151,4,W0435,09:10,"What is new in TalaromycosisBrown Lottie (London, United Kingdom) ePoster Flash Session"
SY151,4,W0436,09:30,"Mycetoma: treatment challenges of a unique Sepsis revolutions: from machines to molecules neglected tropical diseaseBorna Nyaoke-Anoke Chair Pierluigi Del Vecchio (Roma, Italy) (Nairobi, Kenya)"
EW155,2,W0425,08:30,"The global epidemiology of arboviral diseasesChantal MDT/DTT carriageC. Bonazzetti* (Bologna, Italy), A. B.E.M. Reusken (Bilthoven, Netherlands) Grechi, D. Gibertoni, L. Mangione, F. Todisco, N. Caroccia, M. Rinaldi, R. Pascale, B. Tazza, A. Toschi,"
EW155,2,W0426,08:50,"Arboviral diseases transmitted by mosquitoesLuisa A. Amicucci, C. Campoli, Z. Pasquini, F. Calo', P. Barzon (Padua, Italy) Viale, M. Giannella"
EW155,2,W0427,09:10,Aboviral diseases transmitted by ticksJoanna Maria
EW155,2,W0428,09:30,"Arboviral diseases transmitted by sandfliesRémi Staphylococcus aureus bacteremia from a Charrel (Marseille, France) retrospective cohortP. Valsecchi* (Pavia, Italy), E. Co-organised with: EURL-PH-VBV, Polish Association of Epidemiologists and Bono, A. Valeretto, S. Resuli, M. Corbella, P. Infectiologists Cambieri, E. Seminari, R. Bruno"
SY150,3,S0405,08:30,How can we recognise and deal with adverse events
SY150,3,S0406,09:00,"What to check? – An attempt at evidence-based Rossaint, T. Vogl donor screeningElisabeth Terveer (Leiden,"
SY150,3,S0448,11:00,Challenges of diagnosis: do we need to treat all
SY150,3,S0449,11:30,"The role of CRISPR-Cas9-edited antiviral T cells against dsDNA virus infectionsTba C. diff challenges: insights into treatment, monitoring, and infection prevention Chair Kerrie Davies (Leeds, United Kingdom) FO167 - Arena 1 11:00 12:00 Open Forum"
SY150,3,F0454,11:00,"Typhoid vaccine roll outNginache Nampota Czech Republic), M. Brajerova, P. Kinross, P. (Baltimore, United States) Drevinek, M. Krutova"
SY150,3,F0455,11:10,Introduction of malaria vaccines to countries in sub-
SY150,3,F0456,11:20,"The story of COVID-19 vaccines in LMICPaul Adepoju Clostridioides difficile colitis.D.F. Bavaro* (Milan, (Perton, United Kingdom) Italy), D. Schumann, A. Cilli, L. Diella, D. Barbanotti, D. Mondatore, F. Medioli, M. Casana, A. Belati, L. Co-organised with: ESCMID Ethics Advisory Committee (EEAC) Bussini, V. Cento, R. Epis, M. Bartoletti"
SY150,3,E0888,11:00,Efficacy of High Dose Tigecycline-Containing
SY150,3,E0883,11:06,"Evaluation of CRS3123 compared to vancomycin for Wilcox, K. Davies the treatment of Clostridioides difficile infection"
SY150,3,E0884,11:12,"Phase 2/3, open-label, randomized, active-controlled"
SY150,3,E0885,11:18,"A Phase I, Randomized, Double-Blind, Placebo- D. Kavatha Controlled, Dose Escalation Study to Evaluate the Safety and Tolerability of Intravenous Ertapenem (ERT) with Zidebactam (ZID) in Combination (WCK"
SY150,3,E0886,11:24,Head-to-head: meropenem/vaborbactam versus ceftazidime/avibactam in ICUs patients with KPC- producing K. pneumoniae infections – Results from a
SY150,3,M0450,11:00,"Anna Noel-Storr (Leamington Spa, United Kingdom) retrospective multicentre studyA. Marino* (Catania,"
SY150,3,M0451,11:12,"Jani Sormunen (Turku, Finland) Italy), A.E. Maraolo, M. Mazzitelli, A. Oliva, N. Co-organised with: European Centre for Disease Prevention and Control Geremia, A. De Vito, C. Gullotta, V. Scaglione, E. (ECDC) Vania, S. Lo Menzo, P. Navalesi, L. Volpicelli, A. Fiori, P. Prestifilippo, A. Cattelan, C.M. Mastroianni, G. Madeddu, B. Cacopardo, G. Nunnari"
SY150,3,E0887,11:30,Phase 3 study of oral gepotidacin for the treatment of 11:00 12:00 uncomplicated urinary tract infection in Japanese
SY150,3,E0889,11:36,"Efficacy of Ceftolozane/Tazobactam vs. Ceftazidime/Avibactam in the Treatment of Nosocomial Pneumonia Caused by Pseudomonas EF125 11:00 - 12:00 Arena 4 aeruginosa: a multicentric retrospective study from the SUSANA cohort.A. Bitti* (Sassari, Italy), A. De ePoster Flash Session Vito, M. Fois, E. Ricci, A. Bandera, A. Maccaro, S. Piconi, P. Maggi, G. Cenderello, M. Merli, G.V. De Bugs breaking the blood-brain barrier Socio, P. Morelli, P. Bonfanti, G. Madeddu Chair Markus Zeitlinger (Vienna, Austria)"
EF125,,E0890,11:42,"Experience of dalbavancin use for unlicensed indications in a UK tertiary infectious diseases settingC. Darlow* (Liverpool, United Kingdom), J."
EF125,,E0891,11:48,"Investigator-driven randomised controlled trial of Koedel* (Munich, Germany), S. Dyckhoff-Shen, I. cefiderocol versus standard therapy for healthcare- Masouris, H.W. Pfister, M. Klein associated and hospital-acquired gram-negative"
SY159,2,S0444,11:00,"Antimicrobial Stewardship in paediatrics across Beat the cancer by beating the infections different settingsTaylor Morrisette (Charleston, Chairs Daniela Maric (Novi Sad, Serbia) United States) Mojca Maticic (Ljubljana, Slovenia)"
SY159,2,S0445,11:30,"Stewardship in geriatrics: an exceedingly important targetDafna Yahav (Ramat-Gan, Israel)"
SY159,2,S0438,11:00,"Prevention of infection-associated cancer: learning from each otherCatharina Alberts (Amsterdam,"
SY159,2,S0439,11:30,"Test and treat early to prevent cancer: hepatitis B and hepatitis CFrancesco Negro (Geneva, Switzerland) Implementing AI in microbiological diagnostics: practical steps and quality control"
SY159,2,M0452,11:00,"Oliver Nolte (Zürich, Switzerland) Personalised patient management and infection prevention: Current evidence"
SY159,2,M0453,11:12,"Jennifer Dien Bard (Los Angeles, United States) and future perspectives Co-organised with: ESCMID Study Group for Genomic and Molecular Chairs Agnes Hajdu (Budapest, Hungary) Diagnostics (ESGMD), Swiss Society for Microbiology (SSM) Iris K. Minichmayr (Vienna, Austria)"
SY159,2,S0440,11:00,"The dosing perspective: towards individualised 1-hour Symposium treatment strategiesThomas Tängdén (Uppsala, Sweden) People-centred approach to strengthening the AMR response at primary care"
SY159,2,S0441,11:30,"The infection control perspective: advancing patient- Chairs Benedikt Huttner (Geneva, Switzerland) centred approachesAlessia Savoldi (Verona, Italy) Mirfin Mpundu (Lusaka, Zambia)"
SY159,2,S0446,11:00,"Implementation of WHO’s people-centred 1-hour Symposium interventionsNienke Van De sanDe Bruinsma (Geneva, Switzerland) Emerging fungal diseases in children: Global challenges and approach to"
SY159,2,S0447,11:30,"Opportunities for strengthening AMR interventions in management primary healthcareSholpan Kaliyeva (Karaganda City, Chairs Andreas H. Groll (Münster, Germany) Kazakhstan) Adilia Warris (Exeter, United Kingdom) Co-organised with: World Health Organisation (WHO)"
SY159,2,S0442,11:00,"Emerging fungal infections in immunocompromised 11:00 12:00 and geographically exposed childrenLaura Ferreras- 1-hour Oral Session Antolin (London, United Kingdom)"
SY159,2,S0443,11:30,"Best available treatments and options for children in Serious games - a serious business resource-limited settingsFabianne Carlesse (Sao Chairs Christian Kraef (Copenhagen, Denmark) Paulo, Brazil) Galadriel Pellejero-Sagastizábal (Zaragoza, Spain) Co-organised with: ESCMID Fungal Infection Study Group (EFISG), German- Speaking Mycological Society (DMykG)"
OS118,6,O0873,11:00,PRAISE hospital-onset bacteraemia and fungaemia
OS118,6,O0874,11:12,"Transforming hospital-onset bacteremia and Gallo, E. Durante-Mangoni fungemia data to the OMOP common data modelH. Düsseldorf* (Vienna, Austria), G. Duftschmid, E."
OS118,6,O0876,11:24,"Dutch Electronic Health Records in primary care: the Italy), R. Gallo, F. Patauner, F. Luciano, L. Bertolino, Nivel general practisioners databaseF.F. Stelma* A.M.C. Peluso, F. Boccia, R. Zampino, E. Durante- Mangoni (Utrecht, Netherlands), J. Van Summeren, M. Hooiveld, C. Baliatsas, V. Sankatsing, J. Schmitz, S."
OS118,6,O0877,11:36,"Local signs at catheter insertion sites: Insights from Enterococcus spp.: Experience from Seven Cases in a the multicenter DeepCath cohort study with 4,256 Referral CenterF. Frondizi* (Rome, Italy), G.M. Leanza, F. Catania, F. Sangiorgi, M. Chiuchiarelli, B. picturesN. Buetti* (Geneva, Switzerland), S. Ruckly, Andriolo, L. Vahedi, B. Liguoro, F. Giovannenze, E. A. Byczko, L. Gallay, A. Nguyen, H. Slimani, J.R. Zahar, Taddei, G. Scoppettuolo, C. Torti J.F. Timsit"
OS118,6,O0875,11:48,"Prospective evaluation of a machine learning-based Bacterial Endocarditis: A Case Series from a real-time multidrug-resistant organism prediction University HospitalG. Oliva* (Rome, Italy), F. systemV. Vasikasin* (Bangkok, Thailand), W. Giovannenze, G.M. Leanza, F. Frondizi, M. Nasomsong, A. Holmes, R.L. Peach, K. Bhangananda, Chiuchiarelli, B. Liguoro, B. Andriolo, E. Taddei, G. A. Myall, C.H. Yoon, D. Changpradub, S. Mookerjee, Scoppettuolo, C. Torti J. Price, B. Mauricio, T.M. Rawson"
EF131,,W0483,14:10,"Viruses in VAP and HAP: should we worry about them?Catia Cilloniz (Barcelona, Spain) EF134 13:30 - 14:30 Arena 4"
EF134,,W0484,14:30,"Optimising antibiotic therapy in VAPPinyo Rattanaumpawan (Bangkok, Thailand) ePoster Flash Session Infection Controller's Daily"
EF134,,S0465,13:30,"What answers can biofilm PK/PD modelling provide?Coen Van Hasselt (Leiden, Netherlands)"
EF134,,S0466,14:00,"subMIC antibiotic effects to improve biofilm PK/PD R. Zwittink, J. Kluytmans, D. Notermans parameters – still relevant?Francoise Van Bambeke (Brussels, Belgium)"
EF134,,S0467,14:30,"PK/PD-based optimisation of antibiotic treatments to retrospective case control studyM. Amar* (Haifa, suppress resistance in dynamic biofilm modelsMaria Israel), R. Najjar-Debbiny, G. Weber, R. Yasin, A. Dolores Macia Romero (Palma De Mallorca, Spain) Arbel, S. Shehade, I. Greenfeld, O. Salah, P. Shaked- S0468 15:00 Giving antibiotics an upper hand in the treatment of Mishan, O. Barnett-Griness biofilm infections – antibiotic augmenting"
EF134,,S0469,13:30,"Congenital cytomegalovirus detection by pool testing GermanyA. Rath* (Regensburg, Germany), B. in salivaGiannina Izquierdo (Santiago, Chile) Neumann, V. Rauschenberger, B. Kieninger, A. Eichner, J. Steinmann, S. Kampmeier, W. Schneider- S0470 14:00 Detection of blood-corne pathogens in asymptomatic Brachert blood donors by pool testingPatricia Alvarez (Rio De Janeiro, Brazil)"
EF134,,S0471,14:30,"Large-scale pooled testing to increase rapid faecium in Belgian hospitals (2022-2023)S. De molecular diagnostic test coverage for Koster* (Edegem, Belgium), S. Van Kleef-Van tuberculosisMelissa Sander (Bamenda, Cameroon) Koeveringe, H. Jansens, S. Vandamme, T. S0472 15:00 Pool testing for screening of bacterial sexually Demuyser, M. Vanden Driessche, Y. Glupczynski, S. transmitted infectionsTba Malhotra-Kumar, V. Matheeussen"
EF134,,W0481,13:30,"Artificial Intelligence to predict VAPMiia Jansson pathogens in bronchoalveolar lavage fluid: a (Oulu, Finland) diagnostic aid for invasive fungal infectionsS. Zhang*"
EF134,,W0482,13:50,"Metagenomic approach to VAP diagnosisJacques (Baltimore, United States)"
EF134,,S0464,15:00,"Tailoring treatment to resistant Gram-negative in non-HIV populationA. Falcó Roget* (Mataró, bacteria: newer therapeutic approachesJuan P. Spain), A. Falcó-Roget, A. Albasanz-Puig, A.B. Pérez, Horcajada (Barcelona, Spain) S. Serradell, A. Guillén, E. Revilla, I. Los-Arcos, O. Len, I. Ruiz-Camps, M.T. Martín-Gómez Co-organised with: ESCMID Study Group for Antimicrobial Resistance Surveillance (ESGARS)"
EF134,,W0477,13:30,"Parasitic diseases: dermatological manifestations in Chair Barbara C. Kahl (Münster, Germany) the tropicsKirti Sabnis (India)"
EF134,,W0478,13:50,"Madura foot and other implantation mycosesM Ramam (New Delhi, India)"
EF134,,S0457,13:30,"S. aureus and its special relationship to S. W0479 14:10 MycobacteriaFrancisco Bravo (Lima, Peru) epidermidis Andreas Peschel (Tübingen, Germany)"
EF134,,W0480,14:30,Approach to rash in the returning travellerFrank O. D.
EF134,,S0458,14:00,"Computational and in vitro evaluation of probiotic Pettersen (Oslo, Norway) treatments for nasal S. aureus decolonizationSilvio Daniel Brugger (Zurich, Switzerland)"
EF134,,S0459,14:30,"Clonal population expansion of S. aureus occurs due OS127 13:30 - 14:30 Hall 6 to escape from a finite number of intraphagocyte nichesSimon Foster (Sheffield, United Kingdom) 1-hour Oral Session"
OS127,6,S0460,15:00,"How bacteriophages and pathogenicity islands drive The good, the bad and the itchy: update on STIs the evolution of S. aureus John Chen (Singapore, Singapore) Chair Tatum Mortimer (Athens, United States) Co-organised with: ESCMID Study Group for Staphylococci and Staphylococcal Diseases (ESGS)"
OS127,6,W0473,13:30,"Hepatitis B during pregnancy: diagnosis, management and outcomeTba O0922 The Gonococcus Bacterial Load Measured by the Cycle Threshold (Ct) in Urinary Samples Correlates"
OS127,6,W0474,13:50,"RSV and Influenza during pregnancy: management with SymptomatologyG. Beraud* (Orleans, France), and outcomeMonika Redlberger-Fritz (Vienna, T. Prazuck, L. Barhoum, H. Meyjonnade, J. Effa, L. Austria) Hocqueloux, A. Seve, J. Guinard, K. Kochbati, E."
OS127,6,W0475,14:10,"Prenatal screening and prevention of congenital Carbonelle, C. Guillaume CMV: shifting concepts and consensus O0923 STI pathogen interactions and viability in men who guidelineMarianne Leruez-Ville (Paris, France) have sex with men (MSM)E. Rayo* (Zurich,"
OS127,6,W0476,14:30,"Novel methods of vaccine administration to Switzerland), D. Onorini, C. Leonard, H. Marti, T. newbornsTba Pesch, B. Hampel, N. Low, N. Borel Co-organised with: ESCMID Study Group for Viral Hepatitis (ESGVH), O0924 Epidemiology of bacterial genitourinary infections European Society for Infectious Diseases in Obstetrics and Gynaecology among women with recurrent vulvovaginal (ESIDOG), Society on Liver Diseases in Africa (SOLDA), Gastroenterology and Candidiasis (RVVC) in Nigeria.S. Fayemiwo* (Ibadan, Hepatology Association of SubSaharan Africa (GHASSA) Nigeria), L. Novak-Frazer, I. Adewole, R. Rautemaa- Richardson"
OS127,6,S0461,13:30,"Globally emerging resistance patterns of O0930 Influence of non-coding small RNA00203 in biofilm EnterobacteralesSasheela Ponnampalavanar (Kuala cells of Acinetobacter baumannii: Transcriptomic and Lumpur, Malaysia) phenotypicD. Gebrelibanos* (Hong Kong, China), P."
OS127,6,S0462,14:00,"Non-fermenters still important globally: a review of Leung, A.M. Shenkutie, F. Chow spread and resistanceAnupa Thampy (Vellore, India) O0931 Sub-MIC antibiotic effects on Pseudomonas aeruginosa biofilm streamer formationA. Di Claudio*"
OS127,6,S0463,14:30,"Innovative rapid diagnostic methodologies for Gram- (Pieve Emanuele, Italy), R. Rusconi, E. Secchi, G. negative pathogensLaurent Dortet (Le Kremlin- Savorana"
