url,tracknames,session_type,title,date,time,location,additional_info,presentation_time,presentation_title,presentation_speaker,presentation_affiliation
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=402,Adult ID; Global ID; HIV-STD-TB; Pediatric ID; Trainee,Symposium,171 - STI Management in Latin America and the Caribbean: Emerging Trends and Future Challenges,"Friday, October 18, 2024",3:15 PM – 4:30 PM US PT,Location: 515 A,All relevant financial relationships have been mitigated. CME Credits: Maximum of 1.25 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 1.25 hours of MOC CreditCNE Credits: Maximum of 1.25 hours of ANCC CreditACPE Credits: ACPE 1.25 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=403,Adult ID; Trainee; Transplant,Symposium,172 - Successful Stewardship Strategies Targeting Difficult to Reach Prescribers and Patient Populations,"Friday, October 18, 2024",3:15 PM – 4:30 PM US PT,Location: 515 B,All relevant financial relationships have been mitigated. CME Credits: Maximum of 1.25 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 1.25 hours of MOC CreditCNE Credits: Maximum of 1.25 hours of ANCC CreditACPE Credits: ACPE 1.25 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=404,Epi & Infection Control; Global ID; Investigative ID; Pediatric ID; Trainee; Transplant; COVID-19,Symposium,173 - Viral Infections in Children,"Friday, October 18, 2024",3:15 PM – 4:30 PM US PT,Location: 408 B,All relevant financial relationships have been mitigated. CME Credits: Maximum of 1.25 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 1.25 hours of MOC CreditCNE Credits: Maximum of 1.25 hours of ANCC CreditACPE Credits: ACPE 1.25 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=405,Adult ID; Pediatric ID; Epi & Infection Control,Oral Abstract,174 - Beyond the Lab: Innovations in Diagnostic Stewardship,"Friday, October 18, 2024",3:15 PM – 4:30 PM US PT,Location: 404 AB,All relevant financial relationships have been mitigated. CME Credits: Maximum of 0 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 0 hours of MOC CreditCNE Credits: Maximum of 0 hours of ANCC CreditACPE Credits: ACPE 0 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=406,Adult ID; Pediatric ID; Epi & Infection Control,Oral Abstract,175 - Childhood Pathogens: Cutting-Edge Research on Pediatric Bacterial Infections,"Friday, October 18, 2024",3:15 PM – 4:30 PM US PT,Location: 403 A,All relevant financial relationships have been mitigated. CME Credits: Maximum of 0 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 0 hours of MOC CreditCNE Credits: Maximum of 0 hours of ANCC CreditACPE Credits: ACPE 0 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=407,Adult ID; Pediatric ID; HIV-STD-TB; Investigative ID; Epi & Infection Control; Transplant ID; COVID-19,Oral Abstract,"176 - COVID-19 Epidemiology, Transmission & Vaccine Updates","Friday, October 18, 2024",3:15 PM – 4:30 PM US PT,Location: 403 B,All relevant financial relationships have been mitigated. CME Credits: Maximum of 0 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 0 hours of MOC CreditCNE Credits: Maximum of 0 hours of ANCC CreditACPE Credits: ACPE 0 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=408,Investigative ID,Oral Abstract,177 - Hot Topics in Microbiome Science,"Friday, October 18, 2024",3:15 PM – 4:30 PM US PT,Location: 411,All relevant financial relationships have been mitigated. CME Credits: Maximum of 0 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 0 hours of MOC CreditCNE Credits: Maximum of 0 hours of ANCC CreditACPE Credits: ACPE 0 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=409,Adult ID; Pediatric ID,Interactive Session,178 - Diagnostic Clinical Cases: What Do I Do With This Test Result?,"Friday, October 18, 2024",3:15 PM – 4:30 PM US PT,Location: Petree D,All relevant financial relationships have been mitigated. CME Credits: Maximum of 1.25 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 1.25 hours of MOC CreditCNE Credits: Maximum of 1.25 hours of ANCC CreditACPE Credits: ACPE 1.25 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=410,Adult ID; Epi & Infection Control; Investigative ID; Pediatric ID; Trainee,Debate-Style Session,179 - Clinical Controversies,"Friday, October 18, 2024",3:15 PM – 4:30 PM US PT,Location: Concourse 152,All relevant financial relationships have been mitigated. CME Credits: Maximum of 1.25 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 1.25 hours of MOC CreditCNE Credits: Maximum of 1.25 hours of ANCC CreditACPE Credits: ACPE 1.25 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=411,HIV-STD-TB; Adult ID; Global ID; Pediatric ID; Trainee; Investigative ID,Debate-Style Session,180 - Status Neutral Squabbles: Should We Prioritize Switching Suppressed PWH to Two Drugs? And Should We Ramp Up PrEP Initiation in Pharmacies?,"Friday, October 18, 2024",3:15 PM – 4:30 PM US PT,Location: Concourse 151,All relevant financial relationships have been mitigated. CME Credits: Maximum of 1.25 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 1.25 hours of MOC CreditCNE Credits: Maximum of 1.25 hours of ANCC CreditACPE Credits: ACPE 1.25 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=412,BugHub Stage,BugHub Stage,Split/shared Services: What it is and How to use it,"Friday, October 18, 2024",4:30 PM – 4:55 PM US PT,Location: BugHub Stage,All relevant financial relationships have been mitigated. CME Credits: Maximum of 0 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 0 hours of MOC CreditCNE Credits: Maximum of  hours of ANCC CreditACPE Credits: ACPE 0 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=413,Adult ID; Epi & Infection Control; Global ID; Investigative ID; HIV-STD-TB; Pediatric ID; Trainee; Transplant; COVID-19,Named Lecture,181 - SHEA Lectureship,"Friday, October 18, 2024",4:45 PM – 6:00 PM US PT,Location: Ballroom (West Hall B),All relevant financial relationships have been mitigated. CME Credits: Maximum of 1.25 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 1.25 hours of MOC CreditCNE Credits: Maximum of 1.25 hours of ANCC CreditACPE Credits: ACPE 1.25 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=414,Adult ID; Epi & Infection Control; Global ID; Investigative ID; HIV-STD-TB; Pediatric ID; Trainee; Transplant; COVID-19,Named Lecture,182 - Stanley A. Plotkin Lecture in Vaccinology,"Friday, October 18, 2024",4:45 PM – 6:00 PM US PT,Location: Concourse 151,All relevant financial relationships have been mitigated. CME Credits: Maximum of 1.25 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 1.25 hours of MOC CreditCNE Credits: Maximum of 1.25 hours of ANCC CreditACPE Credits: ACPE 1.25 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=415,Event,Event,IDea Incubator,"Friday, October 18, 2024",5:00 PM – 6:00 PM US PT,Location: BugHub Stage,All relevant financial relationships have been mitigated. CME Credits: Maximum of 0 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 0 hours of MOC CreditCNE Credits: Maximum of  hours of ANCC CreditACPE Credits: ACPE 0 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=416,Event,Event,PIDS Member meeting,"Friday, October 18, 2024",6:00 PM – 7:00 PM US PT,Location: Concourse 151,All relevant financial relationships have been mitigated. CME Credits: Maximum of 0 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 0 hours of MOC CreditCNE Credits: Maximum of  hours of ANCC CreditACPE Credits: ACPE 0 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=417,Event,Event,Sip and Connect:  Ending the HIV Epidemic Community of Practice Reception,"Friday, October 18, 2024",6:00 PM – 7:00 PM US PT,Location: 407,All relevant financial relationships have been mitigated. CME Credits: Maximum of 0 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 0 hours of MOC CreditCNE Credits: Maximum of  hours of ANCC CreditACPE Credits: ACPE 0 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=418,Adult ID; Epi & Infection Control; Global ID; Investigative ID; HIV-STD-TB; Pediatric ID; Trainee; Transplant; COVID-19,Symposium,98 - Women in ID Breakfast: â??SHE for SHEâ??: A Masterclass in Supporting Other Women in ID,"Friday, October 18, 2024",7:00 AM – 8:30 AM US PT,Location: JW Marriott - Platinum Ballroom A-D,All relevant financial relationships have been mitigated. CME Credits: Maximum of 1 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 1 hours of MOC CreditCNE Credits: Maximum of 1 hours of ANCC CreditACPE Credits: ACPE 1 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=419,Adult ID; Epi & Infection Control; Global ID; Investigative ID; HIV-STD-TB; Pediatric ID; Trainee; Transplant; COVID-19,Symposium,99 - Hot Breakfast and Hot Topics: Advocacy in an Election Year,"Friday, October 18, 2024",7:30 AM – 9:00 AM US PT,Location: 304 ABC,All relevant financial relationships have been mitigated. CME Credits: Maximum of 1.5 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 1.5 hours of MOC CreditCNE Credits: Maximum of 1.5 hours of ANCC CreditACPE Credits: ACPE 1.5 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=420,BugHub Stage,BugHub Stage,Physician Compensation Initiative - What does a Pediatric ID Physician Need to Know for Negotiations to be Successful?,"Friday, October 18, 2024",8:00 AM – 8:25 AM US PT,Location: BugHub Stage,All relevant financial relationships have been mitigated. CME Credits: Maximum of 0 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 0 hours of MOC CreditCNE Credits: Maximum of  hours of ANCC CreditACPE Credits: ACPE 0 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=421,Adult ID; Epi & Infection Control; Global ID; Investigative ID; HIV-STD-TB; Pediatric ID; Trainee,Symposium,100 - New Antimicrobials in the Pipeline,"Friday, October 18, 2024",8:00 AM – 9:00 AM US PT,Location: Petree C,All relevant financial relationships have been mitigated. CME Credits: Maximum of 0 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 0 hours of MOC CreditCNE Credits: Maximum of 0 hours of ANCC CreditACPE Credits: ACPE 0 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=422,Adult ID; Investigative ID; Pediatric ID; Trainee,Meet-the-Professor,101 - Clinical Trials Based on Benefit-Risk: An Open DOOR,"Friday, October 18, 2024",8:00 AM – 9:00 AM US PT,Location: 408 B,All relevant financial relationships have been mitigated. CME Credits: Maximum of 1 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 1 hours of MOC CreditCNE Credits: Maximum of 1 hours of ANCC CreditACPE Credits: ACPE 1 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=423,Adult ID; Epi & Infection Control; Global ID; Investigative ID; HIV-STD-TB; Pediatric ID; Trainee,Meet-the-Professor,102 - HIV and Synthetic Opioid Use: Additive or Synergistic?,"Friday, October 18, 2024",8:00 AM – 9:00 AM US PT,Location: 515 A,All relevant financial relationships have been mitigated. CME Credits: Maximum of 1 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 1 hours of MOC CreditCNE Credits: Maximum of 1 hours of ANCC CreditACPE Credits: ACPE 1 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=424,Adult ID; Pediatric ID; Trainee,Meet-the-Professor,103 - How I Teach: Frameworks for Teaching Foundational ID Topics,"Friday, October 18, 2024",8:00 AM – 9:00 AM US PT,Location: 411,All relevant financial relationships have been mitigated. CME Credits: Maximum of 1 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 1 hours of MOC CreditCNE Credits: Maximum of 1 hours of ANCC CreditACPE Credits: ACPE 1 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=425,Adult ID,Meet-the-Professor,104 - ID Telehealth Cases: Do's And Donâ??ts for Different Telecare Modalities,"Friday, October 18, 2024",8:00 AM – 9:00 AM US PT,Location: 408 A,All relevant financial relationships have been mitigated. CME Credits: Maximum of 1 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 1 hours of MOC CreditCNE Credits: Maximum of 1 hours of ANCC CreditACPE Credits: ACPE 1 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=426,Adult ID; Epi & Infection Control; Investigative ID; Pediatric ID; Transplant,Meet-the-Professor,"105 - In the Era of Shorter Is Better, Does the Data Apply to My Immunocompromised/Transplant Patient? A Critical Review of the Evidence","Friday, October 18, 2024",8:00 AM – 9:00 AM US PT,Location: 403 B,All relevant financial relationships have been mitigated. CME Credits: Maximum of 1 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 1 hours of MOC CreditCNE Credits: Maximum of 1 hours of ANCC CreditACPE Credits: ACPE 1 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=427,Adult ID; Epi & Infection Control; Global ID; Investigative ID; Pediatric ID; Trainee; COVID-19,Meet-the-Professor,106 - Pandemic Preparedness Through a Diagnostic Lens,"Friday, October 18, 2024",8:00 AM – 9:00 AM US PT,Location: 502 A,All relevant financial relationships have been mitigated. CME Credits: Maximum of 1 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 1 hours of MOC CreditCNE Credits: Maximum of 1 hours of ANCC CreditACPE Credits: ACPE 1 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=428,Adult ID; Epi & Infection Control; Global ID; Investigative ID; Pediatric ID; Trainee; Transplant,Meet-the-Professor,107 - Papers That Should Change Your Practice in Pediatric ID,"Friday, October 18, 2024",8:00 AM – 9:00 AM US PT,Location: 403 A,All relevant financial relationships have been mitigated. CME Credits: Maximum of 1 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 1 hours of MOC CreditCNE Credits: Maximum of 1 hours of ANCC CreditACPE Credits: ACPE 1 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=429,Adult ID; Epi & Infection Control; Investigative ID; Pediatric ID; Trainee; Transplant,Meet-the-Professor,108 - Prosthetic Joint Infections,"Friday, October 18, 2024",8:00 AM – 9:00 AM US PT,Location: 502 B,All relevant financial relationships have been mitigated. CME Credits: Maximum of 1 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 1 hours of MOC CreditCNE Credits: Maximum of 1 hours of ANCC CreditACPE Credits: ACPE 1 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=430,Adult ID; Pediatric ID; Trainee,Meet-the-Professor,"109 - Training the Next Generation: New Infection Prevention Curriculum for Fellows From SHEA, and AMS Curriculum From SIDP","Friday, October 18, 2024",8:00 AM – 9:00 AM US PT,Location: 515 B,All relevant financial relationships have been mitigated. CME Credits: Maximum of 1 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 1 hours of MOC CreditCNE Credits: Maximum of 0 hours of ANCC CreditACPE Credits: ACPE 1 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=431,Adult ID; Global ID; Pediatric ID,Meet-the-Professor,110 - Updates in the Management of Leprosy,"Friday, October 18, 2024",8:00 AM – 9:00 AM US PT,Location: 404 AB,All relevant financial relationships have been mitigated. CME Credits: Maximum of 1 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 1 hours of MOC CreditCNE Credits: Maximum of 1 hours of ANCC CreditACPE Credits: ACPE 1 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=432,Event,Event,Soundtrack of ID: A Celebration of Community,"Friday, October 18, 2024",8:00 PM – 11:00 PM US PT,Location: The GRAMMY Museum,All relevant financial relationships have been mitigated. CME Credits: Maximum of 0 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 0 hours of MOC CreditCNE Credits: Maximum of  hours of ANCC CreditACPE Credits: ACPE 0 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=433,BugHub Stage,BugHub Stage,Meet the Editors,"Friday, October 18, 2024",8:30 AM – 8:55 AM US PT,Location: BugHub Stage,All relevant financial relationships have been mitigated. CME Credits: Maximum of 0 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 0 hours of MOC CreditCNE Credits: Maximum of  hours of ANCC CreditACPE Credits: ACPE 0 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=434,Global BugHub Stage,Global BugHub Stage,Strategies in Providing Care to Marginalized Individuals in the Clinic and Hospital Settings,"Friday, October 18, 2024",8:30 AM – 8:55 AM US PT,Location: Global BugHub Stage,All relevant financial relationships have been mitigated. CME Credits: Maximum of 0 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 0 hours of MOC CreditCNE Credits: Maximum of  hours of ANCC CreditACPE Credits: ACPE 0 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=435,IDBugCrawl; Trainee,Event,Resume Review,"Friday, October 18, 2024",9:00 AM – 2:00 PM US PT,Location: NextGen ID Lounge (Hall K Foyer),All relevant financial relationships have been mitigated. CME Credits: Maximum of 0 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 0 hours of MOC CreditCNE Credits: Maximum of  hours of ANCC CreditACPE Credits: ACPE 0 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=436,Global BugHub Stage,Global BugHub Stage,What have we learned from decades of global health infectious diseases research?,"Friday, October 18, 2024",9:00 AM – 9:25 AM US PT,Location: Global BugHub Stage,All relevant financial relationships have been mitigated. CME Credits: Maximum of 0 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 0 hours of MOC CreditCNE Credits: Maximum of  hours of ANCC CreditACPE Credits: ACPE 0 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=437,IDBugCrawl; Trainee,Event,Compensation Q&A,"Friday, October 18, 2024",9:00 AM – 9:45 AM US PT,Location: NextGen ID Lounge (Hall K Foyer),All relevant financial relationships have been mitigated. CME Credits: Maximum of 0 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 0 hours of MOC CreditCNE Credits: Maximum of  hours of ANCC CreditACPE Credits: ACPE 0 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=438,BugHub Stage,BugHub Stage,Bug of the Day,"Friday, October 18, 2024",9:00 AM – 9:55 AM US PT,Location: BugHub Stage,All relevant financial relationships have been mitigated. CME Credits: Maximum of 0 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 0 hours of MOC CreditCNE Credits: Maximum of  hours of ANCC CreditACPE Credits: ACPE 0 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=439,IDBugCrawl; Trainee,Event,Professional Headshots,"Friday, October 18, 2024",9:00 AM – 12:00 PM US PT,Location: NextGen ID Lounge (Hall K Foyer),All relevant financial relationships have been mitigated. CME Credits: Maximum of 0 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 0 hours of MOC CreditCNE Credits: Maximum of  hours of ANCC CreditACPE Credits: ACPE 0 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=440,Adult ID; Epi & Infection Control; Global ID; Investigative ID; HIV-STD-TB; Pediatric ID; Trainee; Transplant; COVID-19,Named Lecture,111 - John F. Enders Lecture,"Friday, October 18, 2024",9:15 AM – 10:00 AM US PT,Location: Ballroom (West Hall B),All relevant financial relationships have been mitigated. CME Credits: Maximum of 0.75 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 0.75 hours of MOC CreditCNE Credits: Maximum of 0.75 hours of ANCC CreditACPE Credits: ACPE 0.75 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=441,Global BugHub Stage,Global BugHub Stage,Global Guardians: Strengthening Antimicrobial Stewardship Across Continents,"Friday, October 18, 2024",9:30 AM – 9:55 AM US PT,Location: Global BugHub Stage,All relevant financial relationships have been mitigated. CME Credits: Maximum of 0 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 0 hours of MOC CreditCNE Credits: Maximum of  hours of ANCC CreditACPE Credits: ACPE 0 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=442,Global BugHub Stage,Global BugHub Stage,Best of ESCMID Global 2024,"Friday, October 18, 2024",10:00 AM – 10:25 AM US PT,Location: Global BugHub Stage,All relevant financial relationships have been mitigated. CME Credits: Maximum of 0 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 0 hours of MOC CreditCNE Credits: Maximum of  hours of ANCC CreditACPE Credits: ACPE 0 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=443,BugHub Stage,BugHub Stage,Keeping Your Footing on a Shifting Healthcare Landscape,"Friday, October 18, 2024",10:00 AM – 10:25 AM US PT,Location: BugHub Stage,All relevant financial relationships have been mitigated. CME Credits: Maximum of 0 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 0 hours of MOC CreditCNE Credits: Maximum of  hours of ANCC CreditACPE Credits: ACPE 0 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=444,NextGen ID Lounge; Trainee,Event,NextGen Advocacy: How to Become an Advocacy Leader,"Friday, October 18, 2024",10:00 AM – 10:30 AM US PT,Location: NextGen ID Lounge (Hall K Foyer),All relevant financial relationships have been mitigated. CME Credits: Maximum of 0 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 0 hours of MOC CreditCNE Credits: Maximum of  hours of ANCC CreditACPE Credits: ACPE 0 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=445,Adult ID; Global ID; Pediatric ID; Trainee,Symposium,112 - A Whole New World? Respiratory Syncytial Virus in the Vaccine and Monoclonal Antibody Era,"Friday, October 18, 2024",10:30 AM – 11:45 AM US PT,Location: Ballroom (West Hall B),All relevant financial relationships have been mitigated. CME Credits: Maximum of 1.25 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 1.25 hours of MOC CreditCNE Credits: Maximum of 1.25 hours of ANCC CreditACPE Credits: ACPE 1.25 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=446,Adult ID; Epi & Infection Control; Global ID; Pediatric ID; Trainee,Symposium,113 - Antimicrobial Stewardship Programs in Latin America and the Caribbean,"Friday, October 18, 2024",10:30 AM – 11:45 AM US PT,Location: 515 B,All relevant financial relationships have been mitigated. CME Credits: Maximum of 1.25 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 1.25 hours of MOC CreditCNE Credits: Maximum of 1.25 hours of ANCC CreditACPE Credits: ACPE 1.25 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
http://local.dev.meetings.com/IDWEEK/_viewSessionData.cfm?thisID=447,Adult ID; Epi & Infection Control; Global ID; Investigative ID; Pediatric ID; Trainee,Symposium,114 - Climate Change and Infectious Diseases: A View From the Melting Arctic,"Friday, October 18, 2024",10:30 AM – 11:45 AM US PT,Location: Petree C,All relevant financial relationships have been mitigated. CME Credits: Maximum of 1.25 hours of AMA PRA Category 1 Creditâ?¢MOC Credits: Maximum of 1.25 hours of MOC CreditCNE Credits: Maximum of 1.25 hours of ANCC CreditACPE Credits: ACPE 1.25 knowledge-based contact hours of pharmacy CEACPE Number: JA0007082-9999-24-002-L01-P,,,,
