session_id,session_type,session_title,session_date,session_location,presentation_id,presentation_time,presentation_title,speaker_name,speaker_affiliation
971,Rapid-Fire Poster,"124 - HIV Trends, Risks and Interventions in the U.S.","Tuesday, October 21, 2025",Poster Hall B4-5 - Arena 4,1688706,12:40 PM - 12:45 PM,In-patient mortality trends caused by HIV infection in the United States: A retrospective national database healthcare resource utilization analysis from 2016-2022,"Muhammad Sohaib Asghar, MBBS, MD (he/him/his)",
972,Rapid-Fire Poster,123 - Breaking Bad: Cooking Up Solutions for IP and AS,"Tuesday, October 21, 2025",Poster Hall B4-5 - Arena 3,1688726,12:15 PM - 12:20 PM,Impact of Chlorhexidine Gluconate (CHG) Bathing on Bloodstream Infection Rates in Hematology-Oncology and Hematopoietic Stem Cell Transplant (HO/HSCT) Units,"Yoona Rhee, MD, MS",
972,Rapid-Fire Poster,123 - Breaking Bad: Cooking Up Solutions for IP and AS,"Tuesday, October 21, 2025",Poster Hall B4-5 - Arena 3,1688718,12:25 PM - 12:30 PM,Implementation and Evaluation of a Curriculum on Antimicrobial Stewardship for Pediatric Residents,"Matthew M. Sattler, MD (he/him/his)",
972,Rapid-Fire Poster,123 - Breaking Bad: Cooking Up Solutions for IP and AS,"Tuesday, October 21, 2025",Poster Hall B4-5 - Arena 3,1688714,12:30 PM - 12:35 PM,Put a CAP on Antibiotics: Electronic Medical Record Tools Improve Antibiotic Prescribing at Discharge for Community Acquired Pneumonia,"Merin Babu, PharmD",
972,Rapid-Fire Poster,123 - Breaking Bad: Cooking Up Solutions for IP and AS,"Tuesday, October 21, 2025",Poster Hall B4-5 - Arena 3,1688711,12:35 PM - 12:40 PM,"Real-World Effectiveness and Health-Related Quality of Life Improvements Using Fecal Microbiota, Live-jslm for the Prevention of Recurrent Clostridioides difficile Infection","Richard L. Hengel, MD, FIDSA",
972,Rapid-Fire Poster,123 - Breaking Bad: Cooking Up Solutions for IP and AS,"Tuesday, October 21, 2025",Poster Hall B4-5 - Arena 3,1688707,12:40 PM - 12:45 PM,Impact of a Pharmacy Resident-led Antiretroviral Stewardship Program (ARVSP),"Kyle W. Furlow, PharmD, MHIIM, BCPS, AAHIVP",
973,Rapid-Fire Poster,126 - Treatment of Challenging Infections,"Tuesday, October 21, 2025",Poster Hall B4-5 - Arena 1,1688719,12:20 PM - 12:25 PM,High Dose Daptomycin Shows Non-Inferior Outcome Compared to Linezolid in Patients with Daptomycin and Vancomycin Resistant Enterocci Bloodstream Infection,"Wei-Ting Lin, MD",
973,Rapid-Fire Poster,126 - Treatment of Challenging Infections,"Tuesday, October 21, 2025",Poster Hall B4-5 - Arena 1,1688715,12:25 PM - 12:30 PM,Clinical Outcomes of Ertapenem in Critically Ill Patients with Bacteremia Caused by ESBL-Producing Organisms: A Comparison of Normal/elevated and Low Albumin Levels,"Brian Chung, PharmD",
973,Rapid-Fire Poster,126 - Treatment of Challenging Infections,"Tuesday, October 21, 2025",Poster Hall B4-5 - Arena 1,1688712,12:30 PM - 12:35 PM,Fosmanogepix Expanded Access Experience in Patients With Invasive Aspergillosis,"Jana Dickter, MD",
973,Rapid-Fire Poster,126 - Treatment of Challenging Infections,"Tuesday, October 21, 2025",Poster Hall B4-5 - Arena 1,1688708,12:35 PM - 12:40 PM,Fosmanogepix Expanded Access Experience in Patients With Fusarium Infections,"Sanjeet S. Dadwal, MD (he/him/his)",
973,Rapid-Fire Poster,126 - Treatment of Challenging Infections,"Tuesday, October 21, 2025",Poster Hall B4-5 - Arena 1,1688704,12:40 PM - 12:45 PM,"Olorofim for the treatment of Central Nervous System (CNS) invasive fungal infections (IFI) in patients with limited or no treatment options: a sub-analysis of an open-label, single-arm, Phase 2b trial (Study 32; NCT03583164)","Fariba Donovan, MD, PhD",
974,Rapid-Fire Poster,125 - Pediatric Potpourri,"Tuesday, October 21, 2025",Poster Hall B4-5 - Arena 2,1688720,12:20 PM - 12:25 PM,The Skip Phenomenon in Staphylococcus aureus Bacteremia: Prevalence in a Pediatric Tertiary Care Center,"Mitchell J. Witkowski, D.O. (he/him/his)",
974,Rapid-Fire Poster,125 - Pediatric Potpourri,"Tuesday, October 21, 2025",Poster Hall B4-5 - Arena 2,1688716,12:25 PM - 12:30 PM,Trends in Treatment of Methicillin-Resistant Staphylococcus aureus (MRSA) in Hospitalized Children,"Sirey Zhang, MD (he/him/his)",
974,Rapid-Fire Poster,125 - Pediatric Potpourri,"Tuesday, October 21, 2025",Poster Hall B4-5 - Arena 2,1688709,12:35 PM - 12:40 PM,Implementation of an Active Congenital Cytomegalovirus Screening Program in a Large Pediatric Hospital System. Key Findings and Lessons Learned,"Frank Esper, MD (he/him/his)",
974,Rapid-Fire Poster,125 - Pediatric Potpourri,"Tuesday, October 21, 2025",Poster Hall B4-5 - Arena 2,1688705,12:40 PM - 12:45 PM,Association of Vascular and Inflammatory Markers with Neurocognitive Test Performance among Ugandan Youth with Perinatally Acquired HIV on Dolutegravir,"Caroline Carlson, BA",
975,Rapid-Fire Poster,"124 - HIV Trends, Risks and Interventions in the U.S.","Tuesday, October 21, 2025",Poster Hall B4-5 - Arena 4,1688721,12:20 PM - 12:25 PM,Characteristics of Latine/x Newly Diagnosed with HIV in San Francisco 2021-2023,"Julieta L. Rodriguez, MD, MPH (she/her/hers)",
975,Rapid-Fire Poster,"124 - HIV Trends, Risks and Interventions in the U.S.","Tuesday, October 21, 2025",Poster Hall B4-5 - Arena 4,1688717,12:25 PM - 12:30 PM,Sociodemographics and Viral Load Outcomes of People Newly Diagnosed with HIV or Returning to HIV Care Receiving RapidTx Cards at NYC Health+Hospitals/Bellevue,"Ian Maynor, MD MPH",
975,Rapid-Fire Poster,"124 - HIV Trends, Risks and Interventions in the U.S.","Tuesday, October 21, 2025",Poster Hall B4-5 - Arena 4,1688713,12:30 PM - 12:35 PM,Geographic Variations of HIV Specialist Shortages: An Observational Study to Support the 90-90-90 HIV Treatment Goals in the US,"Dona Khoshabafard, PharmD",
975,Rapid-Fire Poster,"124 - HIV Trends, Risks and Interventions in the U.S.","Tuesday, October 21, 2025",Poster Hall B4-5 - Arena 4,1688710,12:35 PM - 12:40 PM,Beyond race: Predicting HIV acquisition through sociostructural and healthcare utilization factors in Atlanta,"Meredith H. Lora, MD (she/her/hers)",
975,Rapid-Fire Poster,"124 - HIV Trends, Risks and Interventions in the U.S.","Tuesday, October 21, 2025",Poster Hall B4-5 - Arena 4,1688706,12:40 PM - 12:45 PM,In-patient mortality trends caused by HIV infection in the United States: A retrospective national database healthcare resource utilization analysis from 2016-2022,"Muhammad Sohaib Asghar, MBBS, MD (he/him/his)",
976,Rapid-Fire Poster,123 - Breaking Bad: Cooking Up Solutions for IP and AS,"Tuesday, October 21, 2025",Poster Hall B4-5 - Arena 3,1688722,12:20 PM - 12:25 PM,Impact of a Cefazolin for All Campaign on Perioperative Antibiotic Prophylaxis in Patients with a Penicillin Allergy Label,"Katherine C. Shihadeh, PharmD",
976,Rapid-Fire Poster,123 - Breaking Bad: Cooking Up Solutions for IP and AS,"Tuesday, October 21, 2025",Poster Hall B4-5 - Arena 3,1688718,12:25 PM - 12:30 PM,Implementation and Evaluation of a Curriculum on Antimicrobial Stewardship for Pediatric Residents,"Matthew M. Sattler, MD (he/him/his)",
976,Rapid-Fire Poster,123 - Breaking Bad: Cooking Up Solutions for IP and AS,"Tuesday, October 21, 2025",Poster Hall B4-5 - Arena 3,1688714,12:30 PM - 12:35 PM,Put a CAP on Antibiotics: Electronic Medical Record Tools Improve Antibiotic Prescribing at Discharge for Community Acquired Pneumonia,"Merin Babu, PharmD",
976,Rapid-Fire Poster,123 - Breaking Bad: Cooking Up Solutions for IP and AS,"Tuesday, October 21, 2025",Poster Hall B4-5 - Arena 3,1688711,12:35 PM - 12:40 PM,"Real-World Effectiveness and Health-Related Quality of Life Improvements Using Fecal Microbiota, Live-jslm for the Prevention of Recurrent Clostridioides difficile Infection","Richard L. Hengel, MD, FIDSA",
976,Rapid-Fire Poster,123 - Breaking Bad: Cooking Up Solutions for IP and AS,"Tuesday, October 21, 2025",Poster Hall B4-5 - Arena 3,1688707,12:40 PM - 12:45 PM,Impact of a Pharmacy Resident-led Antiretroviral Stewardship Program (ARVSP),"Kyle W. Furlow, PharmD, MHIIM, BCPS, AAHIVP",
977,Rapid-Fire Poster,39 - Public Health in Transition: Navigating Emerging Infections & Data-Driven Solutions,"Monday, October 20, 2025",Poster Hall B4-5 - Arena 1,1688746,12:15 PM - 12:20 PM,Acute Organ Failure and Death among Hospitalized Adults with Babesiosis,"Audrey E. Monson, MSSc (she/her/hers)",
977,Rapid-Fire Poster,39 - Public Health in Transition: Navigating Emerging Infections & Data-Driven Solutions,"Monday, October 20, 2025",Poster Hall B4-5 - Arena 1,1688742,12:20 PM - 12:25 PM,"Extensively Drug-Resistant Shigella Cases — San Francisco, California, 2021 to 2024","Wendy Lu, MPH",
977,Rapid-Fire Poster,39 - Public Health in Transition: Navigating Emerging Infections & Data-Driven Solutions,"Monday, October 20, 2025",Poster Hall B4-5 - Arena 1,1688738,12:25 PM - 12:30 PM,Rapid Response to the First Locally Acquired Dengue Infections in California: Dengue Serosurveillance in Southern California,"Sara Y. Tartof, PhD, MPH",
977,Rapid-Fire Poster,39 - Public Health in Transition: Navigating Emerging Infections & Data-Driven Solutions,"Monday, October 20, 2025",Poster Hall B4-5 - Arena 1,1688734,12:30 PM - 12:35 PM,Epidemiology of Invasive GAS Infection In Relation to CoVID-19 Era: An Epic Cosmos Study,"Hunter Pool, MD (he/him/his)",
977,Rapid-Fire Poster,39 - Public Health in Transition: Navigating Emerging Infections & Data-Driven Solutions,"Monday, October 20, 2025",Poster Hall B4-5 - Arena 1,1688730,12:35 PM - 12:40 PM,Large Language Model Dashboard Automates Analytic Reports by International Organization to Accelerate Healthcare Policy Benchmarking,"Mathieu André John Morgan, Master of Eng (he/him/his)",
978,Rapid-Fire Poster,38 - Pediatric Respiratory Virus,"Monday, October 20, 2025",Poster Hall B4-5 - Arena 2,1688747,12:15 PM - 12:20 PM,Nirsevimab uptake and RSV-associated outcomes among infants in the US,"Emma Guare, BA (she/her/hers)",
978,Rapid-Fire Poster,38 - Pediatric Respiratory Virus,"Monday, October 20, 2025",Poster Hall B4-5 - Arena 2,1688743,12:20 PM - 12:25 PM,"Mortality among U.S. Children <18 Years Old Hospitalized with Laboratory-Confirmed COVID-19 Infection, 12 States, March 2020–September 2023","Jiana baker, MD",
978,Rapid-Fire Poster,38 - Pediatric Respiratory Virus,"Monday, October 20, 2025",Poster Hall B4-5 - Arena 2,1688739,12:25 PM - 12:30 PM,Clesrovimab Efficacy through 6 Months during a Time of Changing SARS-CoV-2 Nonpharmaceutical Interventions (NPIs): Subgroup Analysis of the China Cohort in the Phase 2b/3 CLEVER Trial,"Mingfen Zhu, MSc",
978,Rapid-Fire Poster,38 - Pediatric Respiratory Virus,"Monday, October 20, 2025",Poster Hall B4-5 - Arena 2,1688735,12:30 PM - 12:35 PM,Oseltamivir Drug-Drug Interactions and Risk of Neuropsychiatric Events,"James W. Antoon, MD, PhD, MPH",
978,Rapid-Fire Poster,38 - Pediatric Respiratory Virus,"Monday, October 20, 2025",Poster Hall B4-5 - Arena 2,1688731,12:35 PM - 12:40 PM,"Zelicapavir (EDP-938) Antiviral Treatment is Associated with Shortened Duration of RSV Symptoms in a Randomized, Double-Blind, Placebo-Controlled, Clinical Trial in Children 28 Days to 36 Months of Age","Christopher E. Harris, MD (he/him/his)",
979,Rapid-Fire Poster,36 - Digging Deep to Understand Gnarly Infection Prevention Problems,"Monday, October 20, 2025",Poster Hall B4-5 - Arena 3,1688749,12:15 PM - 12:20 PM,"Distribution of Community Acquired Multidrug Resistant Bacterial Infections and Association with Proximity to Healthcare Facilities in Cobb County, GA","Alexandra Kershteyn, DO",
979,Rapid-Fire Poster,36 - Digging Deep to Understand Gnarly Infection Prevention Problems,"Monday, October 20, 2025",Poster Hall B4-5 - Arena 3,1688745,12:20 PM - 12:25 PM,Hospital Sink Drains and Wastewater Harbor Distinct Yet Overlapping Multidrug-Resistant Bacterial Species and Resistance Gene Plasmids,"Medini Annavajhala, PhD",
979,Rapid-Fire Poster,36 - Digging Deep to Understand Gnarly Infection Prevention Problems,"Monday, October 20, 2025",Poster Hall B4-5 - Arena 3,1688741,12:25 PM - 12:30 PM,Community-based transmission networks of Staphylococcus aureus identified through hospital-based active surveillance and whole genome sequencing,"Nawar Talukder, MD MPH (she/her/hers)",
979,Rapid-Fire Poster,36 - Digging Deep to Understand Gnarly Infection Prevention Problems,"Monday, October 20, 2025",Poster Hall B4-5 - Arena 3,1688733,12:35 PM - 12:40 PM,"Post-Pandemic Masking Practices Among Health Care Personnel: Beliefs, Barriers, and Opportunities for Improving Adherence in Clinical Settings","Karina Ohri, BS (she/her/hers)",
980,Rapid-Fire Poster,39 - Public Health in Transition: Navigating Emerging Infections & Data-Driven Solutions,"Monday, October 20, 2025",Poster Hall B4-5 - Arena 1,1688746,12:15 PM - 12:20 PM,Acute Organ Failure and Death among Hospitalized Adults with Babesiosis,"Audrey E. Monson, MSSc (she/her/hers)",
980,Rapid-Fire Poster,39 - Public Health in Transition: Navigating Emerging Infections & Data-Driven Solutions,"Monday, October 20, 2025",Poster Hall B4-5 - Arena 1,1688742,12:20 PM - 12:25 PM,"Extensively Drug-Resistant Shigella Cases — San Francisco, California, 2021 to 2024","Wendy Lu, MPH",
980,Rapid-Fire Poster,39 - Public Health in Transition: Navigating Emerging Infections & Data-Driven Solutions,"Monday, October 20, 2025",Poster Hall B4-5 - Arena 1,1688738,12:25 PM - 12:30 PM,Rapid Response to the First Locally Acquired Dengue Infections in California: Dengue Serosurveillance in Southern California,"Sara Y. Tartof, PhD, MPH",
980,Rapid-Fire Poster,39 - Public Health in Transition: Navigating Emerging Infections & Data-Driven Solutions,"Monday, October 20, 2025",Poster Hall B4-5 - Arena 1,1688734,12:30 PM - 12:35 PM,Epidemiology of Invasive GAS Infection In Relation to CoVID-19 Era: An Epic Cosmos Study,"Hunter Pool, MD (he/him/his)",
980,Rapid-Fire Poster,39 - Public Health in Transition: Navigating Emerging Infections & Data-Driven Solutions,"Monday, October 20, 2025",Poster Hall B4-5 - Arena 1,1688727,12:40 PM - 12:45 PM,Epidemic Preparedness and Vaccine Equity: Access for All,"John R. Bassler, MS (he/him/his)",
981,Rapid-Fire Poster,38 - Pediatric Respiratory Virus,"Monday, October 20, 2025",Poster Hall B4-5 - Arena 2,1688747,12:15 PM - 12:20 PM,Nirsevimab uptake and RSV-associated outcomes among infants in the US,"Emma Guare, BA (she/her/hers)",
981,Rapid-Fire Poster,38 - Pediatric Respiratory Virus,"Monday, October 20, 2025",Poster Hall B4-5 - Arena 2,1688743,12:20 PM - 12:25 PM,"Mortality among U.S. Children <18 Years Old Hospitalized with Laboratory-Confirmed COVID-19 Infection, 12 States, March 2020–September 2023","Jiana baker, MD",
981,Rapid-Fire Poster,38 - Pediatric Respiratory Virus,"Monday, October 20, 2025",Poster Hall B4-5 - Arena 2,1688739,12:25 PM - 12:30 PM,Clesrovimab Efficacy through 6 Months during a Time of Changing SARS-CoV-2 Nonpharmaceutical Interventions (NPIs): Subgroup Analysis of the China Cohort in the Phase 2b/3 CLEVER Trial,"Mingfen Zhu, MSc",
981,Rapid-Fire Poster,38 - Pediatric Respiratory Virus,"Monday, October 20, 2025",Poster Hall B4-5 - Arena 2,1688735,12:30 PM - 12:35 PM,Oseltamivir Drug-Drug Interactions and Risk of Neuropsychiatric Events,"James W. Antoon, MD, PhD, MPH",
981,Rapid-Fire Poster,38 - Pediatric Respiratory Virus,"Monday, October 20, 2025",Poster Hall B4-5 - Arena 2,1688728,12:40 PM - 12:45 PM,"The burden of HMPV-associated hospitalization among children aged <18 years, 2016-2024","Leah Goldstein, MPH",
982,Rapid-Fire Poster,"37 - Novel Insights on Safety, Interactions and Drug Resistance","Monday, October 20, 2025",Poster Hall B4-5 - Arena 4,1688748,12:15 PM - 12:20 PM,Modeling Confirms Islatravir 0.25 mg Administered Daily Has No Adverse Effect on Total Lymphocyte or CD4+ T-cell Counts in People Living with HIV,"Brian M. Maas, PharmD (he/him/his)",
982,Rapid-Fire Poster,"37 - Novel Insights on Safety, Interactions and Drug Resistance","Monday, October 20, 2025",Poster Hall B4-5 - Arena 4,1688744,12:20 PM - 12:25 PM,No Clinically Significant Drug-Drug Interactions Between Lenacapavir and Hormonal Contraceptives in PURPOSE 1,"Disebo Potloane, MB, ChB, Dip. HIV Man (she/her/hers)",
982,Rapid-Fire Poster,"37 - Novel Insights on Safety, Interactions and Drug Resistance","Monday, October 20, 2025",Poster Hall B4-5 - Arena 4,1688740,12:25 PM - 12:30 PM,No Clinically Significant Drug–Drug Interactions with Co-administration of Feminizing or Masculinizing Hormone Therapy and Twice-yearly Lenacapavir PrEP in Gender-Diverse Persons,"Jill Blumenthal, MD MAS (she/her/hers)",
982,Rapid-Fire Poster,"37 - Novel Insights on Safety, Interactions and Drug Resistance","Monday, October 20, 2025",Poster Hall B4-5 - Arena 4,1688736,12:30 PM - 12:35 PM,Pooled safety and tolerability of twice-yearly lenacapavir with teropavimab and zinlirvimab for HIV-1 treatment,"Kimberly Workowski, MD",
983,Rapid-Fire Poster,36 - Digging Deep to Understand Gnarly Infection Prevention Problems,"Monday, October 20, 2025",Poster Hall B4-5 - Arena 3,1688749,12:15 PM - 12:20 PM,"Distribution of Community Acquired Multidrug Resistant Bacterial Infections and Association with Proximity to Healthcare Facilities in Cobb County, GA","Alexandra Kershteyn, DO",
983,Rapid-Fire Poster,36 - Digging Deep to Understand Gnarly Infection Prevention Problems,"Monday, October 20, 2025",Poster Hall B4-5 - Arena 3,1688745,12:20 PM - 12:25 PM,Hospital Sink Drains and Wastewater Harbor Distinct Yet Overlapping Multidrug-Resistant Bacterial Species and Resistance Gene Plasmids,"Medini Annavajhala, PhD",
983,Rapid-Fire Poster,36 - Digging Deep to Understand Gnarly Infection Prevention Problems,"Monday, October 20, 2025",Poster Hall B4-5 - Arena 3,1688741,12:25 PM - 12:30 PM,Community-based transmission networks of Staphylococcus aureus identified through hospital-based active surveillance and whole genome sequencing,"Nawar Talukder, MD MPH (she/her/hers)",
983,Rapid-Fire Poster,36 - Digging Deep to Understand Gnarly Infection Prevention Problems,"Monday, October 20, 2025",Poster Hall B4-5 - Arena 3,1688729,12:40 PM - 12:45 PM,Candidozyma (Candida) auris in the United States: Insights from the SHEA Research Network,"Hannah C. Lichota, MD (she/her/hers)",
984,Rapid-Fire Poster,39 - Public Health in Transition: Navigating Emerging Infections & Data-Driven Solutions,"Monday, October 20, 2025",Poster Hall B4-5 - Arena 1,1688746,12:15 PM - 12:20 PM,Acute Organ Failure and Death among Hospitalized Adults with Babesiosis,"Audrey E. Monson, MSSc (she/her/hers)",
984,Rapid-Fire Poster,39 - Public Health in Transition: Navigating Emerging Infections & Data-Driven Solutions,"Monday, October 20, 2025",Poster Hall B4-5 - Arena 1,1688742,12:20 PM - 12:25 PM,"Extensively Drug-Resistant Shigella Cases — San Francisco, California, 2021 to 2024","Wendy Lu, MPH",
984,Rapid-Fire Poster,39 - Public Health in Transition: Navigating Emerging Infections & Data-Driven Solutions,"Monday, October 20, 2025",Poster Hall B4-5 - Arena 1,1688738,12:25 PM - 12:30 PM,Rapid Response to the First Locally Acquired Dengue Infections in California: Dengue Serosurveillance in Southern California,"Sara Y. Tartof, PhD, MPH",
984,Rapid-Fire Poster,39 - Public Health in Transition: Navigating Emerging Infections & Data-Driven Solutions,"Monday, October 20, 2025",Poster Hall B4-5 - Arena 1,1688730,12:35 PM - 12:40 PM,Large Language Model Dashboard Automates Analytic Reports by International Organization to Accelerate Healthcare Policy Benchmarking,"Mathieu André John Morgan, Master of Eng (he/him/his)",
984,Rapid-Fire Poster,39 - Public Health in Transition: Navigating Emerging Infections & Data-Driven Solutions,"Monday, October 20, 2025",Poster Hall B4-5 - Arena 1,1688727,12:40 PM - 12:45 PM,Epidemic Preparedness and Vaccine Equity: Access for All,"John R. Bassler, MS (he/him/his)",
985,Rapid-Fire Poster,38 - Pediatric Respiratory Virus,"Monday, October 20, 2025",Poster Hall B4-5 - Arena 2,1688747,12:15 PM - 12:20 PM,Nirsevimab uptake and RSV-associated outcomes among infants in the US,"Emma Guare, BA (she/her/hers)",
985,Rapid-Fire Poster,38 - Pediatric Respiratory Virus,"Monday, October 20, 2025",Poster Hall B4-5 - Arena 2,1688743,12:20 PM - 12:25 PM,"Mortality among U.S. Children <18 Years Old Hospitalized with Laboratory-Confirmed COVID-19 Infection, 12 States, March 2020–September 2023","Jiana baker, MD",
985,Rapid-Fire Poster,38 - Pediatric Respiratory Virus,"Monday, October 20, 2025",Poster Hall B4-5 - Arena 2,1688739,12:25 PM - 12:30 PM,Clesrovimab Efficacy through 6 Months during a Time of Changing SARS-CoV-2 Nonpharmaceutical Interventions (NPIs): Subgroup Analysis of the China Cohort in the Phase 2b/3 CLEVER Trial,"Mingfen Zhu, MSc",
985,Rapid-Fire Poster,38 - Pediatric Respiratory Virus,"Monday, October 20, 2025",Poster Hall B4-5 - Arena 2,1688731,12:35 PM - 12:40 PM,"Zelicapavir (EDP-938) Antiviral Treatment is Associated with Shortened Duration of RSV Symptoms in a Randomized, Double-Blind, Placebo-Controlled, Clinical Trial in Children 28 Days to 36 Months of Age","Christopher E. Harris, MD (he/him/his)",
985,Rapid-Fire Poster,38 - Pediatric Respiratory Virus,"Monday, October 20, 2025",Poster Hall B4-5 - Arena 2,1688728,12:40 PM - 12:45 PM,"The burden of HMPV-associated hospitalization among children aged <18 years, 2016-2024","Leah Goldstein, MPH",
986,Rapid-Fire Poster,"37 - Novel Insights on Safety, Interactions and Drug Resistance","Monday, October 20, 2025",Poster Hall B4-5 - Arena 4,1688748,12:15 PM - 12:20 PM,Modeling Confirms Islatravir 0.25 mg Administered Daily Has No Adverse Effect on Total Lymphocyte or CD4+ T-cell Counts in People Living with HIV,"Brian M. Maas, PharmD (he/him/his)",
986,Rapid-Fire Poster,"37 - Novel Insights on Safety, Interactions and Drug Resistance","Monday, October 20, 2025",Poster Hall B4-5 - Arena 4,1688744,12:20 PM - 12:25 PM,No Clinically Significant Drug-Drug Interactions Between Lenacapavir and Hormonal Contraceptives in PURPOSE 1,"Disebo Potloane, MB, ChB, Dip. HIV Man (she/her/hers)",
986,Rapid-Fire Poster,"37 - Novel Insights on Safety, Interactions and Drug Resistance","Monday, October 20, 2025",Poster Hall B4-5 - Arena 4,1688740,12:25 PM - 12:30 PM,No Clinically Significant Drug–Drug Interactions with Co-administration of Feminizing or Masculinizing Hormone Therapy and Twice-yearly Lenacapavir PrEP in Gender-Diverse Persons,"Jill Blumenthal, MD MAS (she/her/hers)",
986,Rapid-Fire Poster,"37 - Novel Insights on Safety, Interactions and Drug Resistance","Monday, October 20, 2025",Poster Hall B4-5 - Arena 4,1688732,12:35 PM - 12:40 PM,"HIV drug resistance-associated mutations within molecular clusters of rapid HIV transmission, 2018–2023","Katherine C. McNabb, PhD, DNP",
987,Rapid-Fire Poster,39 - Public Health in Transition: Navigating Emerging Infections & Data-Driven Solutions,"Monday, October 20, 2025",Poster Hall B4-5 - Arena 1,1688746,12:15 PM - 12:20 PM,Acute Organ Failure and Death among Hospitalized Adults with Babesiosis,"Audrey E. Monson, MSSc (she/her/hers)",
987,Rapid-Fire Poster,39 - Public Health in Transition: Navigating Emerging Infections & Data-Driven Solutions,"Monday, October 20, 2025",Poster Hall B4-5 - Arena 1,1688742,12:20 PM - 12:25 PM,"Extensively Drug-Resistant Shigella Cases — San Francisco, California, 2021 to 2024","Wendy Lu, MPH",
987,Rapid-Fire Poster,39 - Public Health in Transition: Navigating Emerging Infections & Data-Driven Solutions,"Monday, October 20, 2025",Poster Hall B4-5 - Arena 1,1688734,12:30 PM - 12:35 PM,Epidemiology of Invasive GAS Infection In Relation to CoVID-19 Era: An Epic Cosmos Study,"Hunter Pool, MD (he/him/his)",
987,Rapid-Fire Poster,39 - Public Health in Transition: Navigating Emerging Infections & Data-Driven Solutions,"Monday, October 20, 2025",Poster Hall B4-5 - Arena 1,1688730,12:35 PM - 12:40 PM,Large Language Model Dashboard Automates Analytic Reports by International Organization to Accelerate Healthcare Policy Benchmarking,"Mathieu André John Morgan, Master of Eng (he/him/his)",
987,Rapid-Fire Poster,39 - Public Health in Transition: Navigating Emerging Infections & Data-Driven Solutions,"Monday, October 20, 2025",Poster Hall B4-5 - Arena 1,1688727,12:40 PM - 12:45 PM,Epidemic Preparedness and Vaccine Equity: Access for All,"John R. Bassler, MS (he/him/his)",
988,Rapid-Fire Poster,38 - Pediatric Respiratory Virus,"Monday, October 20, 2025",Poster Hall B4-5 - Arena 2,1688747,12:15 PM - 12:20 PM,Nirsevimab uptake and RSV-associated outcomes among infants in the US,"Emma Guare, BA (she/her/hers)",
988,Rapid-Fire Poster,38 - Pediatric Respiratory Virus,"Monday, October 20, 2025",Poster Hall B4-5 - Arena 2,1688743,12:20 PM - 12:25 PM,"Mortality among U.S. Children <18 Years Old Hospitalized with Laboratory-Confirmed COVID-19 Infection, 12 States, March 2020–September 2023","Jiana baker, MD",
988,Rapid-Fire Poster,38 - Pediatric Respiratory Virus,"Monday, October 20, 2025",Poster Hall B4-5 - Arena 2,1688735,12:30 PM - 12:35 PM,Oseltamivir Drug-Drug Interactions and Risk of Neuropsychiatric Events,"James W. Antoon, MD, PhD, MPH",
988,Rapid-Fire Poster,38 - Pediatric Respiratory Virus,"Monday, October 20, 2025",Poster Hall B4-5 - Arena 2,1688731,12:35 PM - 12:40 PM,"Zelicapavir (EDP-938) Antiviral Treatment is Associated with Shortened Duration of RSV Symptoms in a Randomized, Double-Blind, Placebo-Controlled, Clinical Trial in Children 28 Days to 36 Months of Age","Christopher E. Harris, MD (he/him/his)",
988,Rapid-Fire Poster,38 - Pediatric Respiratory Virus,"Monday, October 20, 2025",Poster Hall B4-5 - Arena 2,1688728,12:40 PM - 12:45 PM,"The burden of HMPV-associated hospitalization among children aged <18 years, 2016-2024","Leah Goldstein, MPH",
989,Rapid-Fire Poster,"37 - Novel Insights on Safety, Interactions and Drug Resistance","Monday, October 20, 2025",Poster Hall B4-5 - Arena 4,1688748,12:15 PM - 12:20 PM,Modeling Confirms Islatravir 0.25 mg Administered Daily Has No Adverse Effect on Total Lymphocyte or CD4+ T-cell Counts in People Living with HIV,"Brian M. Maas, PharmD (he/him/his)",
989,Rapid-Fire Poster,"37 - Novel Insights on Safety, Interactions and Drug Resistance","Monday, October 20, 2025",Poster Hall B4-5 - Arena 4,1688744,12:20 PM - 12:25 PM,No Clinically Significant Drug-Drug Interactions Between Lenacapavir and Hormonal Contraceptives in PURPOSE 1,"Disebo Potloane, MB, ChB, Dip. HIV Man (she/her/hers)",
989,Rapid-Fire Poster,"37 - Novel Insights on Safety, Interactions and Drug Resistance","Monday, October 20, 2025",Poster Hall B4-5 - Arena 4,1688736,12:30 PM - 12:35 PM,Pooled safety and tolerability of twice-yearly lenacapavir with teropavimab and zinlirvimab for HIV-1 treatment,"Kimberly Workowski, MD",
989,Rapid-Fire Poster,"37 - Novel Insights on Safety, Interactions and Drug Resistance","Monday, October 20, 2025",Poster Hall B4-5 - Arena 4,1688732,12:35 PM - 12:40 PM,"HIV drug resistance-associated mutations within molecular clusters of rapid HIV transmission, 2018–2023","Katherine C. McNabb, PhD, DNP",
990,Rapid-Fire Poster,36 - Digging Deep to Understand Gnarly Infection Prevention Problems,"Monday, October 20, 2025",Poster Hall B4-5 - Arena 3,1688749,12:15 PM - 12:20 PM,"Distribution of Community Acquired Multidrug Resistant Bacterial Infections and Association with Proximity to Healthcare Facilities in Cobb County, GA","Alexandra Kershteyn, DO",
